,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,training_set,seed,threshold
820,644,436,180,1207640,1.0,0.9994904458598726,0.5962962962962963,0.7815533980582524,0.676470588235294,canlobby_client_names,7,0.08
821,618,292,206,1207784,1.0,0.999588055256845,0.6791208791208792,0.75,0.7128027681660899,canlobby_client_names,7,0.1
822,612,194,212,1207882,1.0,0.9996641574985524,0.7593052109181141,0.7427184466019418,0.7509202453987729,canlobby_client_names,7,0.12
823,594,130,230,1207946,1.0,0.9997022086194061,0.8204419889502762,0.720873786407767,0.7674418604651163,canlobby_client_names,7,0.14
824,578,82,246,1207994,1.0,0.9997286789643478,0.8757575757575757,0.7014563106796117,0.7789757412398922,canlobby_client_names,7,0.16
825,566,76,258,1208000,1.0,0.9997237157746712,0.881619937694704,0.6868932038834952,0.772169167803547,canlobby_client_names,7,0.18
826,566,62,258,1208014,1.0,0.9997352965505831,0.9012738853503185,0.6868932038834952,0.7796143250688705,canlobby_client_names,7,0.2
827,566,52,258,1208024,1.0,0.9997435685333774,0.9158576051779935,0.6868932038834952,0.78502080443828,canlobby_client_names,7,0.22
828,564,36,260,1208040,1.0,0.9997551493092894,0.94,0.6844660194174758,0.7921348314606742,canlobby_client_names,7,0.24
829,504,32,320,1208044,1.0,0.9997088262056415,0.9402985074626866,0.6116504854368932,0.7411764705882352,canlobby_client_names,7,0.26
830,490,30,334,1208046,1.0,0.9996988998262883,0.9423076923076923,0.5946601941747572,0.7291666666666667,canlobby_client_names,7,0.28
831,480,26,344,1208050,1.0,0.9996939366366118,0.9486166007905138,0.5825242718446602,0.7218045112781953,canlobby_client_names,7,0.3
832,464,26,360,1208050,1.0,0.999680701464141,0.9469387755102041,0.5631067961165048,0.7062404870624049,canlobby_client_names,7,0.32
833,450,22,374,1208054,1.0,0.9996724294813467,0.9533898305084746,0.5461165048543689,0.6944444444444443,canlobby_client_names,7,0.34
834,440,18,384,1208058,1.0,0.9996674662916701,0.9606986899563319,0.5339805825242718,0.6864274570982839,canlobby_client_names,7,0.36
835,426,14,398,1208062,1.0,0.9996591943088758,0.9681818181818181,0.5169902912621359,0.6740506329113923,canlobby_client_names,7,0.38
836,424,14,400,1208062,1.0,0.999657539912317,0.9680365296803652,0.5145631067961165,0.6719492868462758,canlobby_client_names,7,0.4
837,418,14,406,1208062,1.0,0.9996525767226404,0.9675925925925926,0.5072815533980582,0.6656050955414011,canlobby_client_names,7,0.42
838,404,12,420,1208064,1.0,0.9996426503432873,0.9711538461538461,0.49029126213592233,0.6516129032258063,canlobby_client_names,7,0.44
839,396,12,428,1208064,1.0,0.9996360327570518,0.9705882352941176,0.48058252427184467,0.6428571428571428,canlobby_client_names,7,0.46
840,380,10,444,1208066,1.0,0.9996244519811399,0.9743589743589743,0.46116504854368934,0.6260296540362438,canlobby_client_names,7,0.48
841,354,8,470,1208068,1.0,0.9996045992224336,0.9779005524861878,0.42961165048543687,0.596964586846543,canlobby_client_names,7,0.5
842,350,8,474,1208068,1.0,0.9996012904293159,0.9776536312849162,0.42475728155339804,0.5922165820642978,canlobby_client_names,7,0.52
843,334,4,490,1208072,1.0,0.9995913640499627,0.9881656804733728,0.4053398058252427,0.5748709122203097,canlobby_client_names,7,0.54
844,318,4,506,1208072,1.0,0.999578128877492,0.9875776397515528,0.3859223300970874,0.5549738219895288,canlobby_client_names,7,0.56
845,314,4,510,1208072,1.0,0.9995748200843743,0.9874213836477987,0.38106796116504854,0.5499124343257443,canlobby_client_names,7,0.58
846,304,4,520,1208072,1.0,0.99956654810158,0.987012987012987,0.36893203883495146,0.5371024734982333,canlobby_client_names,7,0.6
847,302,4,522,1208072,1.0,0.9995648937050211,0.9869281045751634,0.36650485436893204,0.5345132743362832,canlobby_client_names,7,0.62
848,286,4,538,1208072,1.0,0.9995516585325502,0.9862068965517241,0.3470873786407767,0.5134649910233393,canlobby_client_names,7,0.64
849,280,2,544,1208074,1.0,0.9995483497394325,0.9929078014184397,0.33980582524271846,0.5063291139240507,canlobby_client_names,7,0.66
850,262,2,562,1208074,1.0,0.9995334601704029,0.9924242424242424,0.3179611650485437,0.48161764705882354,canlobby_client_names,7,0.68
851,260,0,564,1208076,1.0,0.9995334601704029,1.0,0.3155339805825243,0.4797047970479705,canlobby_client_names,7,0.7000000000000001
852,258,0,566,1208076,1.0,0.999531805773844,1.0,0.3131067961165049,0.4768946395563771,canlobby_client_names,7,0.72
853,250,0,574,1208076,1.0,0.9995251881876086,1.0,0.30339805825242716,0.46554934823091243,canlobby_client_names,7,0.74
854,238,0,586,1208076,1.0,0.9995152618082555,1.0,0.28883495145631066,0.44821092278719393,canlobby_client_names,7,0.76
855,224,0,600,1208076,1.0,0.9995036810323434,1.0,0.27184466019417475,0.4274809160305344,canlobby_client_names,7,0.78
856,212,0,612,1208076,1.0,0.9994937546529903,1.0,0.25728155339805825,0.4092664092664092,canlobby_client_names,7,0.8
857,196,0,628,1208076,1.0,0.9994805194805195,1.0,0.23786407766990292,0.38431372549019605,canlobby_client_names,7,0.8200000000000001
858,186,0,638,1208076,1.0,0.9994722474977252,1.0,0.22572815533980584,0.3683168316831683,canlobby_client_names,7,0.84
859,170,0,654,1208076,1.0,0.9994590123252544,1.0,0.20631067961165048,0.34205231388329976,canlobby_client_names,7,0.86
860,156,0,668,1208076,1.0,0.9994474315493423,1.0,0.18932038834951456,0.31836734693877555,canlobby_client_names,7,0.88
861,124,0,700,1208076,1.0,0.9994209612044007,1.0,0.15048543689320387,0.26160337552742613,canlobby_client_names,7,0.9
862,94,0,730,1208076,1.0,0.9993961452560178,1.0,0.11407766990291263,0.2047930283224401,canlobby_client_names,7,0.92
863,72,0,752,1208076,1.0,0.9993779468938705,1.0,0.08737864077669903,0.16071428571428573,canlobby_client_names,7,0.9400000000000001
864,40,0,784,1208076,1.0,0.9993514765489288,1.0,0.04854368932038835,0.09259259259259259,canlobby_client_names,7,0.96
865,0,0,824,1208076,1.0,0.0,0.0,0.0,0.0,canlobby_client_names,7,0.98
866,0,0,824,1208076,1.0,0.0,0.0,0.0,0.0,canlobby_client_names,7,1.0
867,540,1139016,0,0,1.0,0.0004738687699419774,0.0004738687699419774,1.0,0.0009472886493768947,canlobby_client_names,8,0.0
868,502,215892,38,923124,1.0,0.8105139194563497,0.0023198425094965664,0.9296296296296296,0.0046281357463560345,canlobby_client_names,8,0.02
869,484,29494,56,1109522,1.0,0.974068847867064,0.01614517312695977,0.8962962962962963,0.03171898551674422,canlobby_client_names,8,0.04
870,454,3322,86,1135694,1.0,0.9970093615408107,0.12023305084745763,0.8407407407407408,0.2103799814643188,canlobby_client_names,8,0.06
871,454,1244,86,1137772,1.0,0.9988328787703281,0.2673733804475854,0.8407407407407408,0.40571939231456666,canlobby_client_names,8,0.08
872,450,792,90,1138224,1.0,0.9992260143424281,0.36231884057971014,0.8333333333333334,0.5050505050505051,canlobby_client_names,8,0.1
873,446,404,94,1138612,1.0,0.9995629876899425,0.5247058823529411,0.825925925925926,0.641726618705036,canlobby_client_names,8,0.12
874,444,346,96,1138670,1.0,0.9996121296364548,0.5620253164556962,0.8222222222222222,0.6676691729323307,canlobby_client_names,8,0.14
875,440,264,100,1138752,1.0,0.9996805773476687,0.625,0.8148148148148148,0.7073954983922828,canlobby_client_names,8,0.16
876,436,166,104,1138850,1.0,0.999763065615029,0.7242524916943521,0.8074074074074075,0.7635726795096321,canlobby_client_names,8,0.18
877,432,138,108,1138878,1.0,0.9997841264492486,0.7578947368421053,0.8,0.7783783783783784,canlobby_client_names,8,0.2
878,422,134,118,1138882,1.0,0.9997788612406937,0.7589928057553957,0.7814814814814814,0.77007299270073,canlobby_client_names,8,0.22
879,402,112,138,1138904,1.0,0.9997806163102121,0.7821011673151751,0.7444444444444445,0.7628083491461102,canlobby_client_names,8,0.24
880,390,92,150,1138924,1.0,0.9997876365882853,0.8091286307053942,0.7222222222222222,0.7632093933463797,canlobby_client_names,8,0.26
881,370,88,170,1138928,1.0,0.9997735960321388,0.8078602620087336,0.6851851851851852,0.7414829659318638,canlobby_client_names,8,0.28
882,362,30,178,1138986,1.0,0.9998174727700965,0.923469387755102,0.6703703703703704,0.776824034334764,canlobby_client_names,8,0.3
883,354,28,186,1138988,1.0,0.9998122075615415,0.9267015706806283,0.6555555555555556,0.7678958785249458,canlobby_client_names,8,0.32
884,344,24,196,1138992,1.0,0.9998069423529866,0.9347826086956522,0.6370370370370371,0.7577092511013216,canlobby_client_names,8,0.34
885,342,18,198,1138998,1.0,0.9998104524920232,0.95,0.6333333333333333,0.7599999999999999,canlobby_client_names,8,0.36
886,340,18,200,1138998,1.0,0.9998086974225049,0.9497206703910615,0.6296296296296297,0.7572383073496659,canlobby_client_names,8,0.38
887,334,16,206,1139000,1.0,0.9998051872834683,0.9542857142857143,0.6185185185185185,0.750561797752809,canlobby_client_names,8,0.4
888,334,16,206,1139000,1.0,0.9998051872834683,0.9542857142857143,0.6185185185185185,0.750561797752809,canlobby_client_names,8,0.42
889,320,14,220,1139002,1.0,0.9997946568663585,0.9580838323353293,0.5925925925925926,0.7322654462242563,canlobby_client_names,8,0.44
890,320,12,220,1139004,1.0,0.9997964119358768,0.963855421686747,0.5925925925925926,0.7339449541284403,canlobby_client_names,8,0.46
891,316,12,224,1139004,1.0,0.9997929017968402,0.9634146341463414,0.5851851851851851,0.7281105990783411,canlobby_client_names,8,0.48
892,306,12,234,1139004,1.0,0.9997841264492486,0.9622641509433962,0.5666666666666667,0.7132867132867132,canlobby_client_names,8,0.5
893,306,12,234,1139004,1.0,0.9997841264492486,0.9622641509433962,0.5666666666666667,0.7132867132867132,canlobby_client_names,8,0.52
894,306,12,234,1139004,1.0,0.9997841264492486,0.9622641509433962,0.5666666666666667,0.7132867132867132,canlobby_client_names,8,0.54
895,302,10,238,1139006,1.0,0.9997823713797304,0.967948717948718,0.5592592592592592,0.7089201877934272,canlobby_client_names,8,0.56
896,294,10,246,1139006,1.0,0.9997753511016572,0.9671052631578947,0.5444444444444444,0.6966824644549763,canlobby_client_names,8,0.58
897,290,10,250,1139006,1.0,0.9997718409626205,0.9666666666666667,0.5370370370370371,0.6904761904761905,canlobby_client_names,8,0.6
898,286,10,254,1139006,1.0,0.999768330823584,0.9662162162162162,0.5296296296296297,0.6842105263157895,canlobby_client_names,8,0.62
899,274,6,266,1139010,1.0,0.9997613105455108,0.9785714285714285,0.5074074074074074,0.6682926829268293,canlobby_client_names,8,0.64
900,270,4,270,1139012,1.0,0.9997595554759924,0.9854014598540146,0.5,0.6633906633906634,canlobby_client_names,8,0.66
901,264,4,276,1139012,1.0,0.9997542902674375,0.9850746268656716,0.4888888888888889,0.6534653465346534,canlobby_client_names,8,0.68
902,258,2,282,1139014,1.0,0.9997507801284009,0.9923076923076923,0.4777777777777778,0.645,canlobby_client_names,8,0.7000000000000001
903,234,2,306,1139014,1.0,0.9997297192941812,0.9915254237288136,0.43333333333333335,0.6030927835051546,canlobby_client_names,8,0.72
904,226,0,314,1139016,1.0,0.9997244540856264,1.0,0.4185185185185185,0.5900783289817232,canlobby_client_names,8,0.74
905,214,0,326,1139016,1.0,0.9997139236685165,1.0,0.3962962962962963,0.5676392572944297,canlobby_client_names,8,0.76
906,202,0,338,1139016,1.0,0.9997033932514067,1.0,0.37407407407407406,0.5444743935309974,canlobby_client_names,8,0.78
907,184,0,356,1139016,1.0,0.999687597625742,1.0,0.34074074074074073,0.5082872928176795,canlobby_client_names,8,0.8
908,170,0,370,1139016,1.0,0.9996753121391139,1.0,0.3148148148148148,0.4788732394366197,canlobby_client_names,8,0.8200000000000001
909,152,0,388,1139016,1.0,0.9996595165134491,1.0,0.2814814814814815,0.43930635838150295,canlobby_client_names,8,0.84
910,136,0,404,1139016,1.0,0.9996454759573027,1.0,0.2518518518518518,0.40236686390532544,canlobby_client_names,8,0.86
911,128,0,412,1139016,1.0,0.9996384556792295,1.0,0.23703703703703705,0.38323353293413176,canlobby_client_names,8,0.88
912,106,0,434,1139016,1.0,0.9996191499145282,1.0,0.1962962962962963,0.3281733746130031,canlobby_client_names,8,0.9
913,82,0,458,1139016,1.0,0.9995980890803084,1.0,0.15185185185185185,0.26366559485530544,canlobby_client_names,8,0.92
914,62,0,478,1139016,1.0,0.9995805383851254,1.0,0.11481481481481481,0.20598006644518274,canlobby_client_names,8,0.9400000000000001
915,26,0,514,1139016,1.0,0.9995489471337959,1.0,0.04814814814814815,0.09187279151943464,canlobby_client_names,8,0.96
916,6,0,534,1139016,1.0,0.9995313964386129,1.0,0.011111111111111112,0.02197802197802198,canlobby_client_names,8,0.98
917,2,0,538,1139016,1.0,0.9995278862995763,1.0,0.003703703703703704,0.007380073800738007,canlobby_client_names,8,1.0
918,642,1153908,0,0,1.0,0.0005560608029102248,0.0005560608029102248,1.0,0.0011115035422682982,canlobby_client_names,9,0.0
919,560,6412,82,1147496,1.0,0.9943752977350483,0.08032128514056225,0.8722741433021807,0.14709745206199107,canlobby_client_names,9,0.02
920,538,1470,104,1152438,1.0,0.9986366982807154,0.2679282868525896,0.838006230529595,0.4060377358490566,canlobby_client_names,9,0.04
921,536,522,106,1153386,1.0,0.9994560651336019,0.5066162570888468,0.8348909657320872,0.6305882352941176,canlobby_client_names,9,0.06
922,520,352,122,1153556,1.0,0.9995894504352345,0.5963302752293578,0.8099688473520249,0.6869220607661823,canlobby_client_names,9,0.08
923,514,220,128,1153688,1.0,0.999698583863843,0.7002724795640327,0.8006230529595015,0.747093023255814,canlobby_client_names,9,0.1
924,510,198,132,1153710,1.0,0.9997141743536443,0.7203389830508474,0.794392523364486,0.7555555555555554,canlobby_client_names,9,0.12
925,492,186,150,1153722,1.0,0.9997089775237106,0.7256637168141593,0.7663551401869159,0.7454545454545454,canlobby_client_names,9,0.14
926,490,68,152,1153840,1.0,0.9998094495690962,0.8781362007168458,0.7632398753894081,0.8166666666666667,canlobby_client_names,9,0.16
927,488,54,154,1153854,1.0,0.9998198432289637,0.9003690036900369,0.7601246105919003,0.8243243243243243,canlobby_client_names,9,0.18
928,484,48,158,1153860,1.0,0.9998215755056082,0.9097744360902256,0.7538940809968847,0.8245315161839863,canlobby_client_names,9,0.2
929,460,48,182,1153860,1.0,0.9998007881858733,0.905511811023622,0.7165109034267912,0.7999999999999999,canlobby_client_names,9,0.22
930,442,38,200,1153870,1.0,0.999793859079295,0.9208333333333333,0.6884735202492211,0.7878787878787877,canlobby_client_names,9,0.24
931,442,36,200,1153872,1.0,0.9997955913559395,0.9246861924686193,0.6884735202492211,0.7892857142857143,canlobby_client_names,9,0.26
932,402,24,240,1153884,1.0,0.9997713394829154,0.9436619718309859,0.6261682242990654,0.7528089887640449,canlobby_client_names,9,0.28
933,402,24,240,1153884,1.0,0.9997713394829154,0.9436619718309859,0.6261682242990654,0.7528089887640449,canlobby_client_names,9,0.3
934,392,20,250,1153888,1.0,0.9997661426529817,0.9514563106796117,0.6105919003115264,0.7438330170777988,canlobby_client_names,9,0.32
935,370,18,272,1153890,1.0,0.9997488198865359,0.9536082474226805,0.5763239875389408,0.7184466019417475,canlobby_client_names,9,0.34
936,360,18,282,1153890,1.0,0.999740158503313,0.9523809523809523,0.5607476635514018,0.7058823529411765,canlobby_client_names,9,0.36
937,342,18,300,1153890,1.0,0.9997245680135117,0.95,0.5327102803738317,0.6826347305389221,canlobby_client_names,9,0.38
938,336,12,306,1153896,1.0,0.9997245680135117,0.9655172413793104,0.5233644859813084,0.6787878787878787,canlobby_client_names,9,0.4
939,324,10,318,1153898,1.0,0.9997159066302889,0.9700598802395209,0.5046728971962616,0.6639344262295082,canlobby_client_names,9,0.42
940,320,10,322,1153898,1.0,0.9997124420769997,0.9696969696969697,0.4984423676012461,0.6584362139917695,canlobby_client_names,9,0.44
941,316,10,326,1153898,1.0,0.9997089775237106,0.9693251533742331,0.49221183800623053,0.652892561983471,canlobby_client_names,9,0.46
942,304,10,338,1153898,1.0,0.999698583863843,0.9681528662420382,0.4735202492211838,0.6359832635983264,canlobby_client_names,9,0.48
943,302,8,340,1153900,1.0,0.999698583863843,0.9741935483870968,0.470404984423676,0.634453781512605,canlobby_client_names,9,0.5
944,296,6,346,1153902,1.0,0.9996951193105539,0.9801324503311258,0.46105919003115264,0.6271186440677966,canlobby_client_names,9,0.52
945,282,6,360,1153902,1.0,0.9996829933740419,0.9791666666666666,0.4392523364485981,0.6064516129032258,canlobby_client_names,9,0.54
946,276,2,366,1153906,1.0,0.9996812610973973,0.9928057553956835,0.42990654205607476,0.6,canlobby_client_names,9,0.56
947,276,2,366,1153906,1.0,0.9996812610973973,0.9928057553956835,0.42990654205607476,0.6,canlobby_client_names,9,0.58
948,274,2,368,1153906,1.0,0.9996795288207527,0.9927536231884058,0.42679127725856697,0.5969498910675382,canlobby_client_names,9,0.6
949,270,2,372,1153906,1.0,0.9996760642674635,0.9926470588235294,0.4205607476635514,0.5908096280087527,canlobby_client_names,9,0.62
950,254,2,388,1153906,1.0,0.9996622060543069,0.9921875,0.3956386292834891,0.5657015590200446,canlobby_client_names,9,0.64
951,246,2,396,1153906,1.0,0.9996552769477286,0.9919354838709677,0.38317757009345793,0.5528089887640449,canlobby_client_names,9,0.66
952,246,2,396,1153906,1.0,0.9996552769477286,0.9919354838709677,0.38317757009345793,0.5528089887640449,canlobby_client_names,9,0.68
953,236,2,406,1153906,1.0,0.9996466155645056,0.9915966386554622,0.367601246105919,0.5363636363636363,canlobby_client_names,9,0.7000000000000001
954,234,2,408,1153906,1.0,0.999644883287861,0.9915254237288136,0.3644859813084112,0.5330296127562643,canlobby_client_names,9,0.72
955,230,2,412,1153906,1.0,0.9996414187345719,0.9913793103448276,0.3582554517133956,0.5263157894736842,canlobby_client_names,9,0.74
956,220,2,422,1153906,1.0,0.999632757351349,0.990990990990991,0.3426791277258567,0.5092592592592593,canlobby_client_names,9,0.76
957,206,2,436,1153906,1.0,0.9996206314148369,0.9903846153846154,0.32087227414330216,0.4847058823529412,canlobby_client_names,9,0.78
958,190,0,452,1153908,1.0,0.9996085054783249,1.0,0.29595015576323985,0.4567307692307692,canlobby_client_names,9,0.8
959,188,0,454,1153908,1.0,0.9996067732016803,1.0,0.29283489096573206,0.453012048192771,canlobby_client_names,9,0.8200000000000001
960,168,0,474,1153908,1.0,0.9995894504352345,1.0,0.2616822429906542,0.41481481481481475,canlobby_client_names,9,0.84
961,152,0,490,1153908,1.0,0.9995755922220778,1.0,0.2367601246105919,0.38287153652392947,canlobby_client_names,9,0.86
962,122,0,520,1153908,1.0,0.9995496080724091,1.0,0.19003115264797507,0.3193717277486911,canlobby_client_names,9,0.88
963,106,0,536,1153908,1.0,0.9995357498592525,1.0,0.16510903426791276,0.28342245989304815,canlobby_client_names,9,0.9
964,90,0,552,1153908,1.0,0.9995218916460958,1.0,0.14018691588785046,0.2459016393442623,canlobby_client_names,9,0.92
965,62,0,580,1153908,1.0,0.9994976397730717,1.0,0.09657320872274143,0.17613636363636365,canlobby_client_names,9,0.9400000000000001
966,42,0,600,1153908,1.0,0.999480317006626,1.0,0.06542056074766354,0.12280701754385964,canlobby_client_names,9,0.96
967,14,0,628,1153908,1.0,0.9994560651336019,1.0,0.021806853582554516,0.042682926829268296,canlobby_client_names,9,0.98
968,6,0,636,1153908,1.0,0.9994491360270236,1.0,0.009345794392523364,0.018518518518518517,canlobby_client_names,9,1.0
969,666,1173306,0,0,1.0,0.0005673048420234895,0.0005673048420234895,1.0,0.001133966379429237,canlobby_client_names,10,0.0
970,576,11334,90,1161972,1.0,0.9902689331602458,0.04836272040302267,0.8648648648648649,0.09160305343511449,canlobby_client_names,10,0.02
971,556,1912,110,1171394,1.0,0.998277642056199,0.2252836304700162,0.8348348348348348,0.3548181238034461,canlobby_client_names,10,0.04
972,550,636,116,1172670,1.0,0.9993594395777753,0.463743676222597,0.8258258258258259,0.593952483801296,canlobby_client_names,10,0.06
973,536,296,130,1173010,1.0,0.9996371293352823,0.6442307692307693,0.8048048048048048,0.7156208277703604,canlobby_client_names,10,0.08
974,534,246,132,1173060,1.0,0.9996780161707435,0.6846153846153846,0.8018018018018018,0.7385892116182573,canlobby_client_names,10,0.1
975,530,176,136,1173130,1.0,0.9997342355695025,0.7507082152974505,0.7957957957957958,0.7725947521865889,canlobby_client_names,10,0.12
976,520,156,146,1173150,1.0,0.9997427536602236,0.7692307692307693,0.7807807807807807,0.7749627421758569,canlobby_client_names,10,0.14
977,512,112,154,1173194,1.0,0.9997734187868195,0.8205128205128205,0.7687687687687688,0.7937984496124031,canlobby_client_names,10,0.16
978,486,104,180,1173202,1.0,0.9997580862235215,0.823728813559322,0.7297297297297297,0.7738853503184713,canlobby_client_names,10,0.18
979,476,50,190,1173256,1.0,0.9997955658226942,0.9049429657794676,0.7147147147147147,0.7986577181208052,canlobby_client_names,10,0.2
980,468,48,198,1173258,1.0,0.9997904549682616,0.9069767441860465,0.7027027027027027,0.7918781725888325,canlobby_client_names,10,0.22
981,424,46,242,1173260,1.0,0.9997546789872331,0.902127659574468,0.6366366366366366,0.7464788732394366,canlobby_client_names,10,0.24
982,424,34,242,1173272,1.0,0.9997649006960984,0.925764192139738,0.6366366366366366,0.7544483985765124,canlobby_client_names,10,0.26
983,424,34,242,1173272,1.0,0.9997649006960984,0.925764192139738,0.6366366366366366,0.7544483985765124,canlobby_client_names,10,0.28
984,412,32,254,1173274,1.0,0.9997563826053772,0.9279279279279279,0.6186186186186187,0.7423423423423424,canlobby_client_names,10,0.3
985,406,30,260,1173276,1.0,0.9997529753690889,0.9311926605504587,0.6096096096096096,0.736842105263158,canlobby_client_names,10,0.32
986,382,20,284,1173286,1.0,0.9997410500420794,0.9502487562189055,0.5735735735735735,0.7153558052434457,canlobby_client_names,10,0.34
987,378,20,288,1173286,1.0,0.9997376428057909,0.949748743718593,0.5675675675675675,0.7105263157894737,canlobby_client_names,10,0.36
988,372,18,294,1173288,1.0,0.9997342355695025,0.9538461538461539,0.5585585585585585,0.7045454545454545,canlobby_client_names,10,0.38
989,372,16,294,1173290,1.0,0.9997359391876467,0.9587628865979382,0.5585585585585585,0.7058823529411765,canlobby_client_names,10,0.4
990,368,8,298,1173298,1.0,0.9997393464239351,0.9787234042553191,0.5525525525525525,0.7063339731285989,canlobby_client_names,10,0.42
991,352,4,314,1173302,1.0,0.9997291247150699,0.9887640449438202,0.5285285285285285,0.6888454011741683,canlobby_client_names,10,0.44
992,344,2,322,1173304,1.0,0.9997240138606373,0.9942196531791907,0.5165165165165165,0.6798418972332015,canlobby_client_names,10,0.46
993,336,0,330,1173306,1.0,0.9997189030062046,1.0,0.5045045045045045,0.6706586826347305,canlobby_client_names,10,0.48
994,330,0,336,1173306,1.0,0.9997137921517719,1.0,0.4954954954954955,0.6626506024096385,canlobby_client_names,10,0.5
995,302,0,364,1173306,1.0,0.9996899414977529,1.0,0.45345345345345345,0.6239669421487603,canlobby_client_names,10,0.52
996,298,0,368,1173306,1.0,0.9996865342614645,1.0,0.44744744744744747,0.6182572614107884,canlobby_client_names,10,0.54
997,296,0,370,1173306,1.0,0.9996848306433203,1.0,0.4444444444444444,0.6153846153846153,canlobby_client_names,10,0.56
998,292,0,374,1173306,1.0,0.9996814234070318,1.0,0.43843843843843844,0.6096033402922755,canlobby_client_names,10,0.58
999,284,0,382,1173306,1.0,0.999674608934455,1.0,0.4264264264264264,0.5978947368421053,canlobby_client_names,10,0.6
1000,282,0,384,1173306,1.0,0.9996729053163108,1.0,0.42342342342342343,0.5949367088607594,canlobby_client_names,10,0.62
1001,266,0,400,1173306,1.0,0.999659276371157,1.0,0.3993993993993994,0.5708154506437768,canlobby_client_names,10,0.64
1002,264,0,402,1173306,1.0,0.9996575727530128,1.0,0.3963963963963964,0.567741935483871,canlobby_client_names,10,0.66
1003,264,0,402,1173306,1.0,0.9996575727530128,1.0,0.3963963963963964,0.567741935483871,canlobby_client_names,10,0.68
1004,260,0,406,1173306,1.0,0.9996541655167244,1.0,0.39039039039039036,0.5615550755939525,canlobby_client_names,10,0.7000000000000001
1005,258,0,408,1173306,1.0,0.9996524618985803,1.0,0.38738738738738737,0.5584415584415584,canlobby_client_names,10,0.72
1006,248,0,418,1173306,1.0,0.9996439438078591,1.0,0.37237237237237236,0.5426695842450766,canlobby_client_names,10,0.74
1007,248,0,418,1173306,1.0,0.9996439438078591,1.0,0.37237237237237236,0.5426695842450766,canlobby_client_names,10,0.76
1008,240,0,426,1173306,1.0,0.9996371293352823,1.0,0.36036036036036034,0.5298013245033113,canlobby_client_names,10,0.78
1009,218,0,448,1173306,1.0,0.9996183895356959,1.0,0.32732732732732733,0.4932126696832579,canlobby_client_names,10,0.8
1010,206,0,460,1173306,1.0,0.9996081678268306,1.0,0.30930930930930933,0.47247706422018354,canlobby_client_names,10,0.8200000000000001
1011,188,0,478,1173306,1.0,0.9995928352635327,1.0,0.2822822822822823,0.44028103044496486,canlobby_client_names,10,0.84
1012,172,0,494,1173306,1.0,0.9995792063183789,1.0,0.25825825825825827,0.41050119331742246,canlobby_client_names,10,0.86
1013,158,0,508,1173306,1.0,0.9995672809913695,1.0,0.23723723723723725,0.38349514563106796,canlobby_client_names,10,0.88
1014,130,0,536,1173306,1.0,0.9995434303373505,1.0,0.19519519519519518,0.3266331658291457,canlobby_client_names,10,0.9
1015,112,0,554,1173306,1.0,0.9995280977740525,1.0,0.16816816816816818,0.2879177377892031,canlobby_client_names,10,0.92
1016,86,0,580,1173306,1.0,0.9995059507381777,1.0,0.12912912912912913,0.22872340425531915,canlobby_client_names,10,0.9400000000000001
1017,56,0,610,1173306,1.0,0.9994803964660145,1.0,0.08408408408408409,0.15512465373961218,canlobby_client_names,10,0.96
1018,18,0,648,1173306,1.0,0.9994480277212744,1.0,0.02702702702702703,0.052631578947368425,canlobby_client_names,10,0.98
1019,8,0,658,1173306,1.0,0.9994395096305534,1.0,0.012012012012012012,0.02373887240356083,canlobby_client_names,10,1.0
1020,52098,411936408,0,0,1.0,0.000126454984159194,0.000126454984159194,1.0,0.0002528779906360879,opensecrets_client_names,1,0.0
1021,52098,411936408,0,0,1.0,0.000126454984159194,0.000126454984159194,1.0,0.0002528779906360879,opensecrets_client_names,1,0.02
1022,52098,411936408,0,0,1.0,0.000126454984159194,0.000126454984159194,1.0,0.0002528779906360879,opensecrets_client_names,1,0.04
1023,52098,411652294,0,284114,1.0,0.0008160713104942786,0.00012654224976060008,1.0,0.0002530524776913656,opensecrets_client_names,1,0.06
1024,52090,411246596,8,689812,1.0,0.0018007832480646923,0.00012664762075121242,0.9998464432415831,0.00025326316139949305,opensecrets_client_names,1,0.08
1025,52084,409909256,14,2027152,1.0,0.005046830117148948,0.00012704612586152635,0.9997312756727705,0.00025405996571263595,opensecrets_client_names,1,0.1
1026,52064,406071340,34,5865068,1.0,0.014362371556064723,0.00012819748748092342,0.9993473837767285,0.00025636208852398984,opensecrets_client_names,1,0.12
1027,52018,398729172,80,13207236,1.0,0.03218355319844773,0.00013044246144107248,0.9984644324158317,0.0002608508445262974,opensecrets_client_names,1,0.14
1028,51922,380962822,176,30973586,1.0,0.07530673197955673,0.00013627294171062314,0.9966217513148298,0.00027250862199130934,opensecrets_client_names,1,0.16
1029,51610,354463126,488,57473282,1.0,0.13962741960573047,0.00014557927995410605,0.9906330377365734,0.00029111577875329427,opensecrets_client_names,1,0.18
1030,51144,316277084,954,95659324,1.0,0.2323134422589935,0.00016168016469273177,0.981688356558793,0.0003233070819959899,opensecrets_client_names,1,0.2
1031,50244,261411896,1854,150524512,1.0,0.3654829050012381,0.00019216548904556506,0.9644132212368997,0.00038425441294710695,opensecrets_client_names,1,0.22
1032,49126,203985416,2972,207950992,1.0,0.5048687401973296,0.00024077295696333615,0.9429536642481477,0.0004814229878055712,opensecrets_client_names,1,0.24
