,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,test_set,training_set,seed,threshold,unite_hash
1244,66950,312572124,192074,10019789702,1.0,0.9697304098795031,0.00021414469772898571,0.25847025758230896,0.0004279348479772478,opensecrets_gold,canlobby_gold,10,0.65,False
1245,164434,690242132,94590,9642119694,1.0,0.9331886138065348,0.00023816980906291092,0.634821483723516,0.0004761609739381978,opensecrets_gold,canlobby_gold,10,0.65,True
1246,53632,26510984,205392,10305850842,1.0,0.9974143659785988,0.002018926228784937,0.20705417258632405,0.003998860706451474,opensecrets_gold,canlobby_gold,10,0.7000000000000001,False
1247,144212,59253248,114812,10273108578,1.0,0.9942543077054841,0.002427915267757241,0.5567514979306937,0.004834746881830985,opensecrets_gold,canlobby_gold,10,0.7000000000000001,True
1248,43638,369436,215386,10331992390,1.0,0.9999434004200396,0.10564208834252459,0.1684708752856878,0.12985606265752914,opensecrets_gold,canlobby_gold,10,0.75,False
1249,133652,881980,125372,10331479846,1.0,0.9999025076004797,0.131594908392016,0.5159830749274199,0.20970677578891875,opensecrets_gold,canlobby_gold,10,0.75,True
1250,33122,30820,225902,10332331006,1.0,0.9999751542223675,0.518000688123612,0.1278723207115943,0.20511137395267615,opensecrets_gold,canlobby_gold,10,0.8,False
1251,122828,90400,136196,10332271426,1.0,0.9999780698427544,0.5760406700808525,0.47419544134906416,0.5201799039495862,opensecrets_gold,canlobby_gold,10,0.8,True
1252,21088,3858,237936,10332357968,1.0,0.999976598967144,0.8453459472460515,0.08141330533078016,0.1485227312744304,opensecrets_gold,canlobby_gold,10,0.8500000000000001,False
1253,111428,13610,147596,10332348216,1.0,0.9999843983436206,0.891153089460804,0.4301840756068936,0.5802604787768642,opensecrets_gold,canlobby_gold,10,0.8500000000000001,True
1254,9728,1272,249296,10332360554,1.0,0.9999757498118205,0.8843636363636364,0.037556365433318924,0.07205285456107606,opensecrets_gold,canlobby_gold,10,0.9,False
1255,102170,8912,156854,10332352914,1.0,0.999983957022869,0.9197709799967592,0.39444221384890976,0.5521120976152778,opensecrets_gold,canlobby_gold,10,0.9,True
1256,2404,448,256620,10332361378,1.0,0.9999751207361877,0.8429172510518934,0.009280993267033171,0.01835983442545327,opensecrets_gold,canlobby_gold,10,0.9500000000000001,False
1257,96694,7550,162330,10332354276,1.0,0.9999835588663838,0.9275737692337209,0.3733013157081969,0.5323562769085083,opensecrets_gold,canlobby_gold,10,0.9500000000000001,True
1258,186,24,258838,10332361802,1.0,0.999974947111313,0.8857142857142857,0.0007180801778985731,0.0014349969525602353,opensecrets_gold,canlobby_gold,10,1.0,False
1259,94272,7090,164752,10332354736,1.0,0.9999833689823235,0.9300526824648291,0.3639508308110445,0.5231723762854273,opensecrets_gold,canlobby_gold,10,1.0,True
1680,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,1,0.0,False
1681,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,1,0.0,True
1682,258978,10328093036,46,4268790,1.0,0.00043820131075457007,2.50744745772566e-05,0.9998224102785842,5.014769150415169e-05,opensecrets_gold,opensecrets_hash,1,0.05,False
1683,259022,10330125660,2,2236166,1.0,0.0002414864569428191,2.5073800054254358e-05,0.9999922787077645,5.0146342739428897e-05,opensecrets_gold,opensecrets_hash,1,0.05,True
1684,258582,10286670662,442,45691164,1.0,0.004447056237430797,2.5136947466691452e-05,0.9982935944159614,5.0272629072875445e-05,opensecrets_gold,opensecrets_hash,1,0.1,False
1685,258950,10305137806,74,27224020,1.0,0.0026598256530432933,2.512761091408095e-05,0.9997143121872877,5.025395870538187e-05,opensecrets_gold,opensecrets_hash,1,0.1,True
1686,256172,10116583726,2852,215778100,1.0,0.02090798405711364,2.532134565563726e-05,0.9889894372722219,5.0641394726890475e-05,opensecrets_gold,opensecrets_hash,1,0.15000000000000002,False
1687,258654,10222265786,370,110096040,1.0,0.010680222917499194,2.530236063686046e-05,0.9985715609364383,5.060343905568614e-05,opensecrets_gold,opensecrets_hash,1,0.15000000000000002,True
1688,251348,9719247080,7676,613114746,1.0,0.05936210211371493,2.5860182175236007e-05,0.9703656804002718,5.171898604286283e-05,opensecrets_gold,opensecrets_hash,1,0.2,False
1689,257950,10040884530,1074,291477296,1.0,0.028234389922475477,2.5689307816693783e-05,0.9958536660695534,5.137729029105059e-05,opensecrets_gold,opensecrets_hash,1,0.2,True
1690,240518,9050529382,18506,1281832444,1.0,0.12408013229286353,2.6574313860304855e-05,0.9285548829452097,5.314710670346765e-05,opensecrets_gold,opensecrets_hash,1,0.25,False
1691,256066,9730679152,2958,601682674,1.0,0.05825615289077408,2.631463412954765e-05,0.9885802087837421,5.262786737825349e-05,opensecrets_gold,opensecrets_hash,1,0.25,True
1692,224236,8157942314,34788,2174419512,1.0,0.21046390645409194,2.7486077738876267e-05,0.8656958428562604,5.497041015232531e-05,opensecrets_gold,opensecrets_hash,1,0.30000000000000004,False
1693,252776,9293575960,6248,1038785866,1.0,0.10055906019236155,2.7198263189514405e-05,0.9758786830563964,5.439501036086623e-05,opensecrets_gold,opensecrets_hash,1,0.30000000000000004,True
1694,201460,7026223010,57564,3306138816,1.0,0.31999047714985107,2.867176625325626e-05,0.7777657668787449,5.7341418657044754e-05,opensecrets_gold,opensecrets_hash,1,0.35000000000000003,False
1695,247264,8750889214,11760,1581472612,1.0,0.15308022030054455,2.8255072997845663e-05,0.9545988016554451,5.650847340712496e-05,opensecrets_gold,opensecrets_hash,1,0.35000000000000003,True
1696,177524,5919102100,81500,4413259726,1.0,0.4271362816917839,2.9990811598124294e-05,0.6853573414046575,5.997899855252368e-05,opensecrets_gold,opensecrets_hash,1,0.4,False
1697,239954,8076649714,19070,2255712112,1.0,0.2183329959310372,2.9708713361614785e-05,0.9263774785348076,5.941552128108328e-05,opensecrets_gold,opensecrets_hash,1,0.4,True
1698,151636,4696764504,107388,5635597322,1.0,0.5454326680340739,3.2284161666978366e-05,0.5854129347087529,6.456476273747069e-05,opensecrets_gold,opensecrets_hash,1,0.45,False
1699,231032,7071829334,27992,3260532492,1.0,0.3155795195949728,3.266827318255388e-05,0.8919327938723824,6.5334153411304e-05,opensecrets_gold,opensecrets_hash,1,0.45,True
1700,122836,3298035896,136188,7034325930,1.0,0.6808000475503754,3.72438108597376e-05,0.47422632651800606,7.44817722233969e-05,opensecrets_gold,opensecrets_hash,1,0.5,False
1701,217430,5646052768,41594,4686309058,1.0,0.45356609480159144,3.85086069874972e-05,0.8394202853789611,7.701368095390333e-05,opensecrets_gold,opensecrets_hash,1,0.5,True
1702,98536,2062452172,160488,8269909654,1.0,0.800378559327472,4.7773855749489775e-05,0.3804126258570634,9.553571371264019e-05,opensecrets_gold,opensecrets_hash,1,0.55,False
1703,200270,3953802786,58754,6378559040,1.0,0.6173418537853347,5.064993556241703e-05,0.7731715979986411,0.0001012932354751762,opensecrets_gold,opensecrets_hash,1,0.55,True
1704,74616,893991476,184408,9438370350,1.0,0.9134608830633711,8.345691741097815e-05,0.2880659707208598,0.0001668654914528868,opensecrets_gold,opensecrets_hash,1,0.6000000000000001,False
1705,179286,2045455578,79738,8286906248,1.0,0.8020313194788329,8.764320708214133e-05,0.6921597998641053,0.00017526422171901032,opensecrets_gold,opensecrets_hash,1,0.6000000000000001,True
1706,60812,239845318,198212,10092516508,1.0,0.9767683791474842,0.00025348247666701974,0.23477361171165606,0.0005064181792167902,opensecrets_gold,opensecrets_hash,1,0.65,False
1707,158632,619855856,100392,9712505970,1.0,0.9400000970712092,0.0002558520858306137,0.6124220149484217,0.0005114904858294191,opensecrets_gold,opensecrets_hash,1,0.65,True
1708,48818,18754704,210206,10313607122,1.0,0.998164559575415,0.0025962157514959165,0.1884690221755513,0.005121876164915221,opensecrets_gold,opensecrets_hash,1,0.7000000000000001,False
1709,141612,56166090,117412,10276195736,1.0,0.9945528339017685,0.002514966780210636,0.5467138180245846,0.005006901053456761,opensecrets_gold,opensecrets_hash,1,0.7000000000000001,True
1710,38296,353590,220728,10332008236,1.0,0.9999444170062622,0.09772229679039313,0.14784730372475138,0.1176691094006852,opensecrets_gold,opensecrets_hash,1,0.75,False
1711,130252,1124890,128772,10331236936,1.0,0.9998786695052301,0.10377471234330458,0.5028568781271233,0.17204454465362448,opensecrets_gold,opensecrets_hash,1,0.75,True
1712,27818,36852,231206,10332324974,1.0,0.9999740571144639,0.4301530848925313,0.10739545370313176,0.17187837896284763,opensecrets_gold,opensecrets_hash,1,0.8,False
1713,119892,127040,139132,10332234786,1.0,0.9999742396431782,0.48552637973207197,0.46286058434739635,0.47392263358869147,opensecrets_gold,opensecrets_hash,1,0.8,True
1714,16532,3322,242492,10332358504,1.0,0.9999762099080602,0.8326785534401129,0.06382420161838286,0.11856080436606688,opensecrets_gold,opensecrets_hash,1,0.8500000000000001,False
1715,109374,15064,149650,10332346762,1.0,0.9999840588363407,0.8789437310146418,0.4222543084810674,0.5704554818991191,opensecrets_gold,opensecrets_hash,1,0.8500000000000001,True
1716,7092,976,251932,10332360850,1.0,0.9999755233445927,0.8790282597917699,0.0273797022669714,0.05310529705120332,opensecrets_gold,opensecrets_hash,1,0.9,False
1717,101052,8372,157972,10332353454,1.0,0.9999839010835281,0.9234902763561924,0.39012601148928283,0.5485278791036998,opensecrets_gold,opensecrets_hash,1,0.9,True
1718,1854,344,257170,10332361482,1.0,0.9999750775719212,0.8434940855323021,0.007157637902279326,0.01419482279440476,opensecrets_gold,opensecrets_hash,1,0.9500000000000001,False
1719,96062,7436,162962,10332354390,1.0,0.999983508733895,0.9281532010280392,0.37086138736178886,0.5299650779814742,opensecrets_gold,opensecrets_hash,1,0.9500000000000001,True
1720,188,22,258836,10332361804,1.0,0.9999749474984365,0.8952380952380953,0.0007258014701340416,0.0014504270273189472,opensecrets_gold,opensecrets_hash,1,1.0,False
1721,94238,7090,164786,10332354736,1.0,0.9999833656917742,0.9300292120637929,0.36381956884304156,0.5230330343663973,opensecrets_gold,opensecrets_hash,1,1.0,True
1722,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,2,0.0,False
1723,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,2,0.0,True
1724,259000,10329515862,24,2845964,1.0,0.0003005011066480776,2.5073150524584976e-05,0.9999073444931744,5.014504363843672e-05,opensecrets_gold,opensecrets_hash,2,0.05,False
1725,259022,10330532218,2,1829608,1.0,0.00020213942138407216,2.50728132998262e-05,0.9999922787077645,5.014436932953441e-05,opensecrets_gold,opensecrets_hash,2,0.05,True
1726,258816,10310417422,208,21944404,1.0,0.00214884687266929,2.5101748326276947e-05,0.9991969856075112,5.020223547593058e-05,opensecrets_gold,opensecrets_hash,2,0.1,False
1727,259000,10318948478,24,13413348,1.0,0.0013232216877482736,2.5098826683364415e-05,0.9999073444931744,5.019639337940651e-05,opensecrets_gold,opensecrets_hash,2,0.1,True
1728,257184,10208521600,1840,123840226,1.0,0.012010254881267612,2.5192435397177864e-05,0.9928964111433689,5.038359242796919e-05,opensecrets_gold,opensecrets_hash,2,0.15000000000000002,False
1729,258824,10268624808,200,63737018,1.0,0.006193573046861581,2.5204687215799194e-05,0.9992278707764531,5.040810292936688e-05,opensecrets_gold,opensecrets_hash,2,0.15000000000000002,True
1730,253842,9933358960,5182,399002866,1.0,0.038640410191766596,2.5553844815543074e-05,0.9799941318179011,5.110635700686562e-05,opensecrets_gold,opensecrets_hash,2,0.2,False
1731,258234,10142548166,790,189813660,1.0,0.01839532261555886,2.5459817511650424e-05,0.9969500895669899,5.091833468587908e-05,opensecrets_gold,opensecrets_hash,2,0.2,True
1732,245902,9407110070,13122,925251756,1.0,0.08957046536745805,2.6139331894307103e-05,0.949340601643091,5.2277224377178364e-05,opensecrets_gold,opensecrets_hash,2,0.25,False
1733,257108,9904869332,1916,427492494,1.0,0.04139797716471905,2.5957063905990887e-05,0.9926030020384211,5.191277026712991e-05,opensecrets_gold,opensecrets_hash,2,0.25,True
1734,232190,8634927140,26834,1697434686,1.0,0.16430167143895538,2.6888907445324464e-05,0.8964034220767187,5.377620179627953e-05,opensecrets_gold,opensecrets_hash,2,0.30000000000000004,False
1735,254314,9540445134,4710,791916692,1.0,0.07666699644746956,2.6655697665155083e-05,0.9818163567854716,5.330994799869201e-05,opensecrets_gold,opensecrets_hash,2,0.30000000000000004,True
1736,212114,7628696386,46910,2703665440,1.0,0.2616836128270399,2.780397746283102e-05,0.8188970906170857,5.56060669352789e-05,opensecrets_gold,opensecrets_hash,2,0.35000000000000003,False
1737,250066,9076028844,8958,1256332982,1.0,0.12161319632666091,2.7551599337090005e-05,0.9654163320773365,5.51016261526925e-05,opensecrets_gold,opensecrets_hash,2,0.35000000000000003,True
1738,187840,6506144186,71184,3826217640,1.0,0.3703228382758281,2.8870337272886048e-05,0.7251837667552041,5.773837591959925e-05,opensecrets_gold,opensecrets_hash,2,0.4,False
1739,244324,8523201666,14700,1809160160,1.0,0.17511573397179284,2.866493203413846e-05,0.9432485020693063,5.732812189035241e-05,opensecrets_gold,opensecrets_hash,2,0.4,True
1740,161834,5429771992,97190,4902589834,1.0,0.47449255510038385,2.980404645542728e-05,0.6247838038174068,5.9605249563097926e-05,opensecrets_gold,opensecrets_hash,2,0.45,False
1741,237404,7903242490,21620,2429119336,1.0,0.23511525055136423,3.0037907755067163e-05,0.9165328309345853,6.007384668522777e-05,opensecrets_gold,opensecrets_hash,2,0.45,True
1742,135978,4328570510,123046,6003791316,1.0,0.5810652864515008,3.141307925981051e-05,0.5249629377972698,6.282239931136693e-05,opensecrets_gold,opensecrets_hash,2,0.5,False
1743,228226,6996181594,30798,3336180232,1.0,0.322900501860571,3.262044475262028e-05,0.8810998208660201,6.523847421926091e-05,opensecrets_gold,opensecrets_hash,2,0.5,True
1744,113914,3201950142,145110,7130411684,1.0,0.6900984466104745,3.5575178387374524e-05,0.43978164185558094,7.114460168709774e-05,opensecrets_gold,opensecrets_hash,2,0.55,False
1745,216404,5707224994,42620,4625136832,1.0,0.44764569446095565,3.79161142286686e-05,0.8354592624621656,7.582878707715049e-05,opensecrets_gold,opensecrets_hash,2,0.55,True
1746,88338,1950356300,170686,8382005526,1.0,0.8112263079894197,4.529121118279082e-05,0.3410417567484094,9.057039438725368e-05,opensecrets_gold,opensecrets_hash,2,0.6000000000000001,False
1747,200280,4048682770,58744,6283679056,1.0,0.6081592876796597,4.9465493946534216e-05,0.7732102044598184,9.892465926845124e-05,opensecrets_gold,opensecrets_hash,2,0.6000000000000001,True
1748,73194,964869000,185830,9367492826,1.0,0.9066011572465663,7.585324846930675e-05,0.2825761319414417,0.00015166578457425858,opensecrets_gold,opensecrets_hash,2,0.65,False
1749,178152,2076864540,80872,8255497286,1.0,0.7989914231683048,8.577194907267703e-05,0.6877818271665946,0.00017152250790322844,opensecrets_gold,opensecrets_hash,2,0.65,True
1750,58682,250311760,200342,10082050066,1.0,0.9757552216773734,0.00023438070217569852,0.22655043548088208,0.0004682769423448399,opensecrets_gold,opensecrets_hash,2,0.7000000000000001,False
1751,156062,569264480,102962,9763097346,1.0,0.944896125555599,0.00027407160172314264,0.6025001544258447,0.0005478939716788087,opensecrets_gold,opensecrets_hash,2,0.7000000000000001,True
1752,45994,12258908,213030,10320102918,1.0,0.998792955032314,0.003737859919567015,0.17756655753906975,0.007321596768398667,opensecrets_gold,opensecrets_hash,2,0.75,False
1753,138126,31118554,120898,10301243272,1.0,0.9969766187636702,0.004419087375882531,0.533255605658163,0.008765534794970787,opensecrets_gold,opensecrets_hash,2,0.75,True
1754,34562,147216,224462,10332214610,1.0,0.9999640286810679,0.1901330193972868,0.13343165112113164,0.15681417053461646,opensecrets_gold,opensecrets_hash,2,0.8,False
1755,126012,361028,133012,10332000798,1.0,0.9999521863806703,0.2587302890932983,0.4864877385879301,0.3378047995882391,opensecrets_gold,opensecrets_hash,2,0.8,True
1756,22380,6708,236644,10332355118,1.0,0.9999764481825538,0.7693894389438944,0.08640126011489282,0.15535625034708725,opensecrets_gold,opensecrets_hash,2,0.8500000000000001,False
1757,114114,25990,144910,10332335836,1.0,0.9999834601498999,0.8144949466110889,0.4405537710791278,0.5718165601010202,opensecrets_gold,opensecrets_hash,2,0.8500000000000001,True
1758,10708,1496,248316,10332360330,1.0,0.9999758229781557,0.8774172402490986,0.0413397986286985,0.07895939947203091,opensecrets_gold,opensecrets_hash,2,0.9,False
1759,103606,9118,155418,10332352708,1.0,0.9999840760633348,0.9191121677726127,0.39998610167397614,0.5573990983139115,opensecrets_gold,opensecrets_hash,2,0.9,True
1760,2610,456,256414,10332361370,1.0,0.9999751398987993,0.8512720156555773,0.010076286367286429,0.019916822465565264,opensecrets_gold,opensecrets_hash,2,0.9500000000000001,False
1761,96850,7594,162174,10332354232,1.0,0.9999835697058409,0.9272911799624679,0.37390357650256345,0.5329217427669011,opensecrets_gold,opensecrets_hash,2,0.9500000000000001,True
1762,188,14,258836,10332361812,1.0,0.9999749482726834,0.9306930693069307,0.0007258014701340416,0.0014504717890952295,opensecrets_gold,opensecrets_hash,2,1.0,False
1763,94276,7082,164748,10332354744,1.0,0.999983370143694,0.9301288502140926,0.36396627339551546,0.523200381817072,opensecrets_gold,opensecrets_hash,2,1.0,True
1764,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,3,0.0,False
1765,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,3,0.0,True
1766,259008,10329515854,16,2845972,1.0,0.000300502655141943,2.507392498483284e-05,0.9999382296621162,5.014659252009351e-05,opensecrets_gold,opensecrets_hash,3,0.05,False
1767,259022,10330532218,2,1829608,1.0,0.00020213942138407216,2.50728132998262e-05,0.9999922787077645,5.014436932953441e-05,opensecrets_gold,opensecrets_hash,3,0.05,True
1768,258732,10304731984,292,27629842,1.0,0.002699080359655314,2.5107446200633725e-05,0.9988726913336216,5.021363024240498e-05,opensecrets_gold,opensecrets_hash,3,0.1,False
1769,258988,10315901210,36,16460616,1.0,0.001618137764147225,2.5105077376581468e-05,0.9998610167397616,5.020889407977958e-05,opensecrets_gold,opensecrets_hash,3,0.1,True
1770,256948,10177627568,2076,154734258,1.0,0.01500018323037567,2.5245717771317656e-05,0.9919852986595836,5.049015058398361e-05,opensecrets_gold,opensecrets_hash,3,0.15000000000000002,False
1771,258758,10252215106,266,80146720,1.0,0.007781711839353904,2.523859152751311e-05,0.9989730681326827,5.047590780461187e-05,opensecrets_gold,opensecrets_hash,3,0.15000000000000002,True
1772,252832,9850411468,6192,481950358,1.0,0.04666804260024696,2.5666492360317262e-05,0.9760948792389894,5.133163495121729e-05,opensecrets_gold,opensecrets_hash,3,0.2,False
1773,258190,10107329838,834,225031988,1.0,0.021803778660861247,2.554417525573491e-05,0.9967802211378096,5.1087041319825464e-05,opensecrets_gold,opensecrets_hash,3,0.2,True
1774,243828,9251989280,15196,1080372546,1.0,0.10458298912613251,2.635342161766035e-05,0.9413336215949101,5.270536770449426e-05,opensecrets_gold,opensecrets_hash,3,0.25,False
1775,256740,9824815484,2284,507546342,1.0,0.04914562233259532,2.6131105619035905e-05,0.991182284267095,5.226083345582081e-05,opensecrets_gold,opensecrets_hash,3,0.25,True
1776,228826,8404546818,30198,1927815008,1.0,0.18659775307636495,2.7225711868151324e-05,0.8834162085366607,5.4449745667604655e-05,opensecrets_gold,opensecrets_hash,3,0.30000000000000004,False
1777,253868,9426506450,5156,905855376,1.0,0.08769403785874907,2.693056696426765e-05,0.9800945086169621,5.385965399878778e-05,opensecrets_gold,opensecrets_hash,3,0.30000000000000004,True
1778,206494,7263220172,52530,3069141654,1.0,0.2970541736272071,2.8429281315194597e-05,0.7972002594354191,5.68565350464662e-05,opensecrets_gold,opensecrets_hash,3,0.35000000000000003,False
1779,249002,8899316420,10022,1433045406,1.0,0.13871547488360614,2.7979119001076094e-05,0.9613086046080672,5.5956609371528265e-05,opensecrets_gold,opensecrets_hash,3,0.35000000000000003,True
1780,181876,6151058316,77148,4181303510,1.0,0.404687779286898,2.956737085905684e-05,0.702158873309037,5.913225170441118e-05,opensecrets_gold,opensecrets_hash,3,0.4,False
1781,242398,8278849584,16626,2053512242,1.0,0.198764153820664,2.9278331552181082e-05,0.9358128976465502,5.8554831127303464e-05,opensecrets_gold,opensecrets_hash,3,0.4,True
1782,155442,4964461754,103582,5367900072,1.0,0.5195250645435229,3.130996688430275e-05,0.6001065538328495,6.261666680584434e-05,opensecrets_gold,opensecrets_hash,3,0.45,False
1783,234434,7423747346,24590,2908614480,1.0,0.2815209186737942,3.157793310209336e-05,0.9050667119649144,6.315366276204098e-05,opensecrets_gold,opensecrets_hash,3,0.45,True
1784,127170,3602559966,131854,6729801860,1.0,0.6513283636067997,3.529865214474177e-05,0.49095836679226634,7.059222888859377e-05,opensecrets_gold,opensecrets_hash,3,0.5,False
1785,222962,6158037940,36062,4174323886,1.0,0.4040162615663963,3.620535140490545e-05,0.860777379702267,7.24076572550169e-05,opensecrets_gold,opensecrets_hash,3,0.5,True
1786,104284,2408834950,154740,7923526876,1.0,0.7668558901975001,4.329042365541048e-05,0.4026036197418,8.657153860518853e-05,opensecrets_gold,opensecrets_hash,3,0.55,False
1787,208428,4558576516,50596,5773785310,1.0,0.5588121176438986,4.5720077292595355e-05,0.8046667490271172,9.143495937435977e-05,opensecrets_gold,opensecrets_hash,3,0.55,True
1788,80420,1246350950,178604,9086010876,1.0,0.8793597895349078,6.452019897413205e-05,0.3104731607881895,0.0001290135873141251,opensecrets_gold,opensecrets_hash,3,0.6000000000000001,False
1789,186946,2693033880,72078,7639327946,1.0,0.7393588715683882,6.941354314330554e-05,0.7217323491259497,0.00013881373569585084,opensecrets_gold,opensecrets_hash,3,0.6000000000000001,True
1790,66498,422978566,192526,9909383260,1.0,0.9590451350007679,0.00015718892774978696,0.2567252455370931,0.0003141854845493484,opensecrets_gold,opensecrets_hash,3,0.65,False
1791,166202,974111578,92822,9358250248,1.0,0.9057156539330483,0.00017058995228239732,0.6416471060596701,0.0003410892217057818,opensecrets_gold,opensecrets_hash,3,0.65,True
1792,53102,51693094,205922,10280668732,1.0,0.9949771682563965,0.001026201037077199,0.20500803014392488,0.0020421796119697217,opensecrets_gold,opensecrets_hash,3,0.7000000000000001,False
1793,145914,131987834,113110,10200373992,1.0,0.9872151561624367,0.0011042901772528241,0.5633223176230774,0.002204259308053464,opensecrets_gold,opensecrets_hash,3,0.7000000000000001,True
1794,42422,734278,216602,10331627548,1.0,0.9999079730095777,0.05461825672717909,0.16377632960652294,0.08191757649721354,opensecrets_gold,opensecrets_hash,3,0.75,False
1795,133218,1890782,125806,10330471044,1.0,0.9998048328658068,0.06581916996047431,0.5143075545123231,0.11670310955995204,opensecrets_gold,opensecrets_hash,3,0.75,True
1796,31942,47072,227082,10332314754,1.0,0.9999734671383012,0.4042574733591515,0.12331675829266786,0.1889846703625036,opensecrets_gold,opensecrets_hash,3,0.8,False
1797,122060,146332,136964,10332215494,1.0,0.9999725823676188,0.45478255685713437,0.47123046513064426,0.46286043654344955,opensecrets_gold,opensecrets_hash,3,0.8,True
1798,20086,4214,238938,10332357612,1.0,0.9999764675387272,0.8265843621399177,0.07754493792081042,0.14178820008188503,opensecrets_gold,opensecrets_hash,3,0.8500000000000001,False
1799,110966,16550,148058,10332345276,1.0,0.9999840690951125,0.8702123655070736,0.42840045710050034,0.5741501526362084,opensecrets_gold,opensecrets_hash,3,0.8500000000000001,True
1800,9316,1234,249708,10332360592,1.0,0.9999757136157764,0.8830331753554502,0.035965779232812405,0.06911645781863236,opensecrets_gold,opensecrets_hash,3,0.9,False
1801,102128,8668,156896,10332353158,1.0,0.9999839765726041,0.9217661287411097,0.3942800667119649,0.5523119355362068,opensecrets_gold,opensecrets_hash,3,0.9,True
1802,2308,430,256716,10332361396,1.0,0.99997511318728,0.8429510591672754,0.008910371239730682,0.01763433959092611,opensecrets_gold,opensecrets_hash,3,0.9500000000000001,False
1803,96446,7548,162578,10332354278,1.0,0.9999835350582906,0.9274188895513202,0.37234387547099884,0.5313565718504316,opensecrets_gold,opensecrets_hash,3,0.9500000000000001,True
1804,206,22,258818,10332361804,1.0,0.999974949240492,0.9035087719298246,0.0007952931002532584,0.0015891873543887798,opensecrets_gold,opensecrets_hash,3,1.0,False
1805,94206,7070,164818,10332354756,1.0,0.9999833645304037,0.9301907658280343,0.3636960281672741,0.52293089092423,opensecrets_gold,opensecrets_hash,3,1.0,True
1806,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,4,0.0,False
1807,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,4,0.0,True
1808,259008,10329515854,16,2845972,1.0,0.000300502655141943,2.507392498483284e-05,0.9999382296621162,5.014659252009351e-05,opensecrets_gold,opensecrets_hash,4,0.05,False
1809,259022,10330532218,2,1829608,1.0,0.00020213942138407216,2.50728132998262e-05,0.9999922787077645,5.014436932953441e-05,opensecrets_gold,opensecrets_hash,4,0.05,True
1810,258748,10304731968,276,27629858,1.0,0.002699083456643045,2.510899884637994e-05,0.9989344616715053,5.021673545584544e-05,opensecrets_gold,opensecrets_hash,4,0.1,False
1811,258984,10316104354,40,16257472,1.0,0.0015984769246613747,2.510419529777907e-05,0.9998455741552906,5.0207129991291625e-05,opensecrets_gold,opensecrets_hash,4,0.1,True
1812,256936,10185498162,2088,146863664,1.0,0.014238459161113997,2.5225032167762415e-05,0.9919389709061709,5.0448781421785665e-05,opensecrets_gold,opensecrets_hash,4,0.15000000000000002,False
1813,258810,10257683514,214,74678312,1.0,0.007252479606855989,2.5230206197833172e-05,0.9991738217308048,5.04591382485311e-05,opensecrets_gold,opensecrets_hash,4,0.15000000000000002,True
1814,253454,9899302544,5570,433059282,1.0,0.04193638209419055,2.560256238271748e-05,0.9784962011242202,5.120378500744879e-05,opensecrets_gold,opensecrets_hash,4,0.2,False
1815,258242,10129661196,782,202700630,1.0,0.01964253551411402,2.549299642317649e-05,0.9969809747359318,5.098468915798652e-05,opensecrets_gold,opensecrets_hash,4,0.2,True
1816,245402,9354808020,13622,977553806,1.0,0.09463225470041321,2.6232025508576512e-05,0.9474102785842239,5.2462598425544876e-05,opensecrets_gold,opensecrets_hash,4,0.25,False
1817,257030,9872848508,1994,459513318,1.0,0.044496972711429744,2.6033348778733575e-05,0.9923018716412378,5.206533160727019e-05,opensecrets_gold,opensecrets_hash,4,0.25,True
1818,231762,8573148910,27262,1759212916,1.0,0.1702805806524876,2.7032743426046253e-05,0.8947510655383285,5.40638534432763e-05,opensecrets_gold,opensecrets_hash,4,0.30000000000000004,False
1819,254556,9498880108,4468,833481718,1.0,0.08068971910451936,2.679780937991343e-05,0.9827506331459633,5.359415734533983e-05,opensecrets_gold,opensecrets_hash,4,0.30000000000000004,True
1820,211794,7542472098,47230,2789889728,1.0,0.2700284431708341,2.8079394951793638e-05,0.8176616838594107,5.615686141565386e-05,opensecrets_gold,opensecrets_hash,4,0.35000000000000003,False
1821,249982,9012310686,9042,1320051140,1.0,0.12777988674577176,2.7737067100983426e-05,0.9650920378034468,5.547253990266557e-05,opensecrets_gold,opensecrets_hash,4,0.35000000000000003,True
