,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,regularization,norm,alpha_decay,fold,threshold,alpha
274,972414,988784902,199040,623166128,1.0,0.3869132990151788,0.0009824772035329922,0.8300914931358807,0.0019626314815746043,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.05,19.354061126708984
275,927196,80132190,244258,1531818840,1.0,0.9501733756752968,0.011438477957382998,0.7914915993286975,0.022551052622106257,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.1,19.354061126708984
276,914606,441924,256848,1611509106,1.0,0.9995668202464904,0.6742246761958821,0.7807442716487374,0.7235852758561763,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.15000000000000002,19.354061126708984
277,872544,116022,298910,1611835008,1.0,0.999742777126898,0.8826360607182525,0.7448384657015982,0.8079036305219396,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.2,19.354061126708984
278,861522,13690,309932,1611937340,1.0,0.9997993816320769,0.9843580755291289,0.7354296455515965,0.8418784501232737,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.25,19.354061126708984
279,851130,12556,320324,1611938474,1.0,0.9997936424522615,0.9854623092188596,0.7265586186055961,0.836433857130222,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.30000000000000004,19.354061126708984
280,848694,6792,322760,1611944238,1.0,0.9997957055318063,0.9920606532427182,0.7244791515501249,0.8374140329758157,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.35000000000000003,19.354061126708984
281,848602,3672,322852,1611947358,1.0,0.9997975826366325,0.9956915264339872,0.7244006166695406,0.838652229943945,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.4,19.354061126708984
282,769992,306,401462,1611950724,1.0,0.9997509376975493,0.9996027511430641,0.6572959757702821,0.7930899517549099,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.45,19.354061126708984
283,740154,108,431300,1611950922,1.0,0.9997325633953534,0.9998541057085194,0.6318250652607785,0.7743346815112705,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.5,19.354061126708984
284,739674,108,431780,1611950922,1.0,0.9997322658358037,0.9998540110464975,0.63141531805773,0.7740268601051885,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.55,19.354061126708984
285,728890,108,442564,1611950922,1.0,0.9997255806645864,0.9998518514454087,0.62220966422924,0.7670701496275623,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.6000000000000001,19.354061126708984
286,657556,12,513898,1611951018,1.0,0.999681419107912,0.9999817509367852,0.5613161080161918,0.7190247028193208,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.65,19.354061126708984
287,613608,0,557846,1611951030,1.0,0.9996541824904599,1.0,0.5238003370170745,0.6874920871095794,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.7000000000000001,19.354061126708984
288,611198,0,560256,1611951030,1.0,0.9996526884935539,1.0,0.5217430646017684,0.685717683541151,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.75,19.354061126708984
289,591422,0,580032,1611951030,1.0,0.9996404290401051,1.0,0.5048614798361694,0.6709740219958749,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.8,19.354061126708984
290,452908,0,718546,1611951030,1.0,0.9995545620328729,1.0,0.3866203879964557,0.5576441704496905,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.8500000000000001,19.354061126708984
291,338148,0,833306,1611951030,1.0,0.9994834205038581,1.0,0.28865666086760555,0.44799622682004925,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.9,19.354061126708984
292,183712,0,987742,1611951030,1.0,0.999387683198395,1.0,0.15682391284676991,0.2711284078850857,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,0.9500000000000001,19.354061126708984
293,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,3,1.0,19.354061126708984
294,788606,1523318038,0,119017752,1.0,0.07291374791321642,0.0005174217979460497,1.0,0.0010343084221686703,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.0,22.00630760192871
295,788606,1235476188,0,406859602,1.0,0.2480933330381883,0.0006378940853346019,1.0,0.0012749748717395708,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.05,22.00630760192871
296,731040,74552912,57566,1567782878,1.0,0.9545923131677487,0.009710436030244534,0.9270028379190622,0.01921954563431402,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.1,22.00630760192871
297,716464,1220026,72142,1641115764,1.0,0.9992135908862739,0.36998073834618306,0.9085195902643398,0.5258266130807869,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.15000000000000002,22.00630760192871
298,704772,904436,83834,1641431354,1.0,0.9993985421904721,0.4379620285258338,0.8936934286576567,0.5878454292117737,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.2,22.00630760192871
299,688838,663608,99768,1641672182,1.0,0.999535411925075,0.5093275443160022,0.873488155048275,0.6434575152775364,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.25,22.00630760192871
300,586582,18980,202024,1642316810,1.0,0.9998654977063587,0.9686572142901966,0.7438213759469241,0.8414796495113932,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.30000000000000004,22.00630760192871
301,550672,752,237934,1642335038,1.0,0.999854736500425,0.9986362581244197,0.698285328795368,0.82188010716178,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.35000000000000003,22.00630760192871
302,537426,752,251180,1642335038,1.0,0.9998466750292228,0.9986026927893745,0.6814886014055181,0.8101183010949786,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.4,22.00630760192871
303,521050,8,267556,1642335782,1.0,0.999837161446418,0.9999846466228328,0.660722845121645,0.7957002712146015,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.45,22.00630760192871
304,521030,8,267576,1642335782,1.0,0.999837149274485,0.9999846460334947,0.6606974839146544,0.7956818799612719,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.5,22.00630760192871
305,496310,8,292296,1642335782,1.0,0.9998221047653412,0.9999838813019073,0.6293510320743185,0.7725126155321249,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.55,22.00630760192871
306,474140,0,314466,1642335790,1.0,0.9998086170464235,1.0,0.6012381341252793,0.7509665443406671,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.6000000000000001,22.00630760192871
307,447282,0,341324,1642335790,1.0,0.9997922713576459,1.0,0.5671805692576521,0.7238228706808384,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.65,22.00630760192871
308,419240,0,369366,1642335790,1.0,0.9997752050904367,1.0,0.5316216209361836,0.6941944585650819,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.7000000000000001,22.00630760192871
309,388438,0,400168,1642335790,1.0,0.9997564590964786,1.0,0.4925628260500174,0.6600229048361829,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.75,22.00630760192871
310,342904,0,445702,1642335790,1.0,0.9997287472566989,1.0,0.43482296609460236,0.6060998135235216,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.8,22.00630760192871
311,333420,0,455186,1642335790,1.0,0.9997229753260872,1.0,0.4227966817396774,0.5943177787324002,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.8500000000000001,22.00630760192871
312,300418,0,488188,1642335790,1.0,0.999702890419503,1.0,0.3809481540845492,0.551719704983545,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.9,22.00630760192871
313,265998,0,522608,1642335790,1.0,0.9996819425228716,1.0,0.3373015168537901,0.5044509597915426,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,0.9500000000000001,22.00630760192871
314,0,0,788606,1642335790,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-05,4,1.0,22.00630760192871
315,834538,1429252454,221898,90405540,1.0,0.059998166782700944,0.0005835575071086305,0.7899560408770622,0.001166253477705241,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.0,5.489953994750977
316,834538,1384308570,221898,135349424,1.0,0.0895526203430581,0.0006024922588720703,0.7899560408770622,0.0012040661874579293,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.05,5.489953994750977
317,830054,570213126,226382,949444868,1.0,0.624887160438137,0.0014535748417483945,0.7857115812032154,0.002901781356902711,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.1,5.489953994750977
318,797076,1663836,259360,1517994158,1.0,0.9987353338917156,0.3238945561645439,0.7544953030756241,0.4532255551625827,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.15000000000000002,5.489953994750977
319,771598,161388,284838,1519496606,1.0,0.9997065681819038,0.8270199124102613,0.7303783665077677,0.775700680901287,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.2,5.489953994750977
320,764234,29918,292202,1519628076,1.0,0.9997881785076506,0.9623271111827458,0.7234077596749827,0.8259364050777374,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.25,5.489953994750977
321,746290,26324,310146,1519631670,1.0,0.9997787421534495,0.965928652600134,0.7064223483485985,0.8160411142396327,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.30000000000000004,5.489953994750977
322,695538,25886,360898,1519632108,1.0,0.9997456563886226,0.9641181884716893,0.6583815773033104,0.7824440619621341,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.35000000000000003,5.489953994750977
323,688766,25728,367670,1519632266,1.0,0.9997413071170765,0.9639913001368801,0.6519713451643072,0.7778579616359766,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.4,5.489953994750977
324,683276,25632,373160,1519632362,1.0,0.999737760100034,0.9638429810356209,0.6467746271425813,0.7740995522685663,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.45,5.489953994750977
325,633154,23868,423282,1519634126,1.0,0.9997059605727553,0.9636724493243758,0.5993302007883109,0.73903649812251,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.5,5.489953994750977
326,614032,23868,442404,1519634126,1.0,0.9996933862197914,0.9625834770340179,0.581229719547611,0.7248054695172623,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.55,5.489953994750977
327,539730,23868,516706,1519634126,1.0,0.9996445262901859,0.9576506659001629,0.5108970160047556,0.6663193488531722,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.6000000000000001,5.489953994750977
328,532536,23868,523900,1519634126,1.0,0.9996397956189579,0.9571031121271594,0.504087327580658,0.6603705265246397,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.65,5.489953994750977
329,465744,23868,590692,1519634126,1.0,0.9995958741576484,0.9512511948236563,0.4408634313862837,0.6024961708821459,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.7000000000000001,5.489953994750977
330,345942,0,710494,1519657994,1.0,0.9995327893350758,1.0,0.3274613890477038,0.4933648417188518,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.75,5.489953994750977
331,318928,0,737508,1519657994,1.0,0.9995150253160944,1.0,0.30189050732841366,0.4637724994983146,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.8,5.489953994750977
332,308700,0,747736,1519657994,1.0,0.9995082995299781,1.0,0.29220889859868465,0.4522626317084892,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.8500000000000001,5.489953994750977
333,259836,0,796600,1519657994,1.0,0.9994761672643562,1.0,0.24595526846870042,0.3948059367668688,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.9,5.489953994750977
334,163052,0,893384,1519657994,1.0,0.9994125234939738,1.0,0.15434157866638396,0.26741058542601487,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,0.9500000000000001,5.489953994750977
335,0,0,1056436,1519657994,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,0,1.0,5.489953994750977
336,1345060,1583284670,0,127916802,1.0,0.0754793283479669,0.0008488165875822612,1.0,0.0016961934180555291,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.0,6.098551273345947
337,1345060,1484738752,0,226462720,1.0,0.13302282638355778,0.0009051037291024606,1.0,0.0018085705142880943,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.05,6.098551273345947
338,1288508,448638772,56552,1262562700,1.0,0.7379952511561887,0.0028638139034379067,0.9579557789243602,0.005710556069091227,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.1,6.098551273345947
339,1283048,8049528,62012,1703151944,1.0,0.9952634630076143,0.13748058413882727,0.9538964804544036,0.2403243564399461,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.15000000000000002,6.098551273345947
340,1282016,3483506,63044,1707717966,1.0,0.9979290781688378,0.26901900778130916,0.9531292284359062,0.4196052029086591,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.2,6.098551273345947
341,1267914,629258,77146,1710572214,1.0,0.9995875125219663,0.6683178963214722,0.9426449377722926,0.782124166315057,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.25,6.098551273345947
342,967562,247842,377498,1710953630,1.0,0.9996348478781072,0.7960826194417658,0.7193448619392443,0.755770829037237,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.30000000000000004,6.098551273345947
343,964160,181588,380900,1711019884,1.0,0.9996715487786816,0.8415113969214871,0.7168156067387328,0.7741744847455123,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.35000000000000003,6.098551273345947
344,963098,181578,381962,1711019894,1.0,0.9996709344888037,0.8413717069284234,0.7160260508824885,0.7736547168053158,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.4,6.098551273345947
345,952248,173388,392812,1711028084,1.0,0.9996693812463369,0.8459644147841754,0.7079594962306515,0.7708338055349586,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.45,6.098551273345947
346,946134,173202,398926,1711028270,1.0,0.9996659197345535,0.8452636205750552,0.7034139740978098,0.7678425058310434,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.5,6.098551273345947
347,729208,28842,615852,1711172630,1.0,0.9996235465793463,0.96195237781149,0.5421378971941773,0.6934568329759262,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.55,6.098551273345947
348,623020,1724,722040,1711199748,1.0,0.9995773755711299,0.9972404696963877,0.4631912331048429,0.6325705501664125,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.6000000000000001,6.098551273345947
349,538866,1540,806194,1711199932,1.0,0.9995283433267903,0.9971502907073571,0.4006259943794329,0.5715998060956814,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.65,6.098551273345947
350,405276,1540,939784,1711199932,1.0,0.9994503366872604,0.9962145048375678,0.3013070048919751,0.4626765821325253,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.7000000000000001,6.098551273345947
351,402520,0,942540,1711201472,1.0,0.9994496266335612,1.0,0.2992580256642826,0.46065988395381036,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.75,6.098551273345947
352,320020,0,1025040,1711201472,1.0,0.9994014527600585,1.0,0.23792247185999138,0.38438993922213954,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.8,6.098551273345947
353,285818,0,1059242,1711201472,1.0,0.9993814813319186,1.0,0.21249460990587782,0.35050813120294716,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.8500000000000001,6.098551273345947
354,191432,0,1153628,1711201472,1.0,0.9993263669170771,1.0,0.1423222755862192,0.24918060100540712,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.9,6.098551273345947
355,90574,0,1254486,1711201472,1.0,0.9992674733348501,1.0,0.06733826000327123,0.12617979234261656,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,0.9500000000000001,6.098551273345947
356,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,1,1.0,6.098551273345947
357,1010106,1350433716,12276,151187124,1.0,0.101286338481218,0.0007474272948357893,0.9879927463511682,0.0014937245707324158,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.0,6.127388954162598
358,1009728,1182042234,12654,319578606,1.0,0.21334960242478637,0.0008534942102568442,0.9876230215320693,0.0017055145314422927,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.05,6.127388954162598
359,954214,150959172,68168,1350661668,1.0,0.8994922162567742,0.006281302952460029,0.9333243347398527,0.012478624359476198,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.1,6.127388954162598
360,855592,1676104,166790,1499944736,1.0,0.998773565159701,0.33795210799400877,0.8368613688425657,0.481470581118366,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.15000000000000002,6.127388954162598
361,640932,84900,381450,1501535940,1.0,0.9996896468881153,0.8830307839830704,0.6269007083458042,0.7332420401621312,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.2,6.127388954162598
362,615088,40128,407294,1501580712,1.0,0.999702243357938,0.9387560743327391,0.6016224855288923,0.7332960578159965,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.25,6.127388954162598
363,569058,17416,453324,1501603424,1.0,0.9996867253695968,0.9703038838891409,0.5566001748857081,0.7074070022425873,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.30000000000000004,6.127388954162598
364,546626,12792,475756,1501608048,1.0,0.9996748742530182,0.977133377903464,0.5346592565205569,0.6911442660260464,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.35000000000000003,6.127388954162598
365,527616,7628,494766,1501613212,1.0,0.9996656598235399,0.9857485557988506,0.5160654236870368,0.6774617270127746,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.4,6.127388954162598
366,527576,7372,494806,1501613468,1.0,0.9996658035702369,0.9862192213074916,0.5160262993675554,0.6775391214450375,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.45,6.127388954162598
367,463306,6484,559076,1501614356,1.0,0.9996236232315697,0.986198088507631,0.45316329904086733,0.6209820315620451,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.5,6.127388954162598
368,462946,6480,559436,1501614360,1.0,0.9996233863157172,0.9861959073421583,0.452811180165535,0.6206509148630387,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.55,6.127388954162598
369,453254,6480,569128,1501614360,1.0,0.9996169363481813,0.9859048928293317,0.44333135755519953,0.6116309384690537,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.6000000000000001,6.127388954162598
370,451186,4608,571196,1501616232,1.0,0.9996168059113636,0.9898901696819177,0.4413086302380128,0.6104631654146733,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.65,6.127388954162598
371,443668,4608,578714,1501616232,1.0,0.9996118027277137,0.989720618547502,0.43395521439148965,0.6033598566084024,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.7000000000000001,6.127388954162598
372,197486,1566,824896,1501619274,1.0,0.9994499945243822,0.9921327090408536,0.19316263392743613,0.32336745170021464,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.75,6.127388954162598
373,191428,2,830954,1501620838,1.0,0.9994470037944909,0.9999895523167738,0.18723725574198294,0.31541622590648305,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.8,6.127388954162598
374,188784,0,833598,1501620840,1.0,0.9994452455594279,1.0,0.18465113822426452,0.3117392661286727,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.8500000000000001,6.127388954162598
375,135832,0,886550,1501620840,1.0,0.9994100063228448,1.0,0.1328583640948295,0.23455423609108503,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.9,6.127388954162598
376,88894,0,933488,1501620840,1.0,0.9993787693669842,1.0,0.08694793139941823,0.15998545815800938,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,0.9500000000000001,6.127388954162598
377,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,2,1.0,6.127388954162598
378,1005886,1488790726,165568,123160304,1.0,0.07697257414211331,0.0006751834390666476,0.8586645314284641,0.001349305894523431,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.0,6.311811447143555
379,1003768,1285181830,167686,326769200,1.0,0.20319161827515633,0.0007804223601639178,0.8568565218950125,0.0015594244012421814,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.05,6.311811447143555
380,930120,109555860,241334,1502395170,1.0,0.9319349924825672,0.008418443679460506,0.7939876427072681,0.016660243150491885,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.1,6.311811447143555
381,889652,643960,281802,1611307070,1.0,0.999426105575254,0.5801023987814389,0.7594425389302525,0.6577673151043264,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.15000000000000002,6.311811447143555
382,877846,231382,293608,1611719648,1.0,0.999674550441639,0.7914026692438344,0.7493644650152717,0.7698100831242585,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.2,6.311811447143555
383,866848,91588,304606,1611859442,1.0,0.9997543931078205,0.9044401504117124,0.7399761322254225,0.8139838207606966,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.25,6.311811447143555
384,838776,78416,332678,1611872614,1.0,0.9997451563634644,0.9145042695531579,0.7160127499671348,0.8031767949188134,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.30000000000000004,6.311811447143555
385,829672,12710,341782,1611938320,1.0,0.9997802448335349,0.9849118333487658,0.7082412113493146,0.8239717633412055,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.35000000000000003,6.311811447143555
386,780008,8992,391446,1611942038,1.0,0.9997517621854684,0.9886032953105196,0.6658460340738945,0.79574221073282,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.4,6.311811447143555
387,779162,8888,392292,1611942142,1.0,0.9997513022079978,0.9887215278218388,0.6651238546285215,0.795264515918314,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.45,6.311811447143555
388,725302,5768,446152,1611945262,1.0,0.9997198476839283,0.9921101946462035,0.6191468038864523,0.7624629176819846,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.5,6.311811447143555
389,722784,108,448670,1611950922,1.0,0.9997217954591475,0.99985060008964,0.6169973383504602,0.7630960764295436,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.55,6.311811447143555
390,697800,108,473654,1611950922,1.0,0.999706307484584,0.9998452518096941,0.5956699964317848,0.7465648707954906,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.6000000000000001,6.311811447143555
391,664192,0,507262,1611951030,1.0,0.9996855403076758,1.0,0.5669808630983376,0.7236602264270997,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.65,6.311811447143555
392,643642,0,527812,1611951030,1.0,0.9996728010394529,1.0,0.5494385609678228,0.7092098709930494,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.7000000000000001,6.311811447143555
393,529944,0,641510,1611951030,1.0,0.9996023178609418,1.0,0.4523813995257176,0.6229512436243607,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.75,6.311811447143555
394,507070,0,664384,1611951030,1.0,0.9995881379085657,1.0,0.43285523802044296,0.6041855820947452,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.8,6.311811447143555
395,443690,0,727764,1611951030,1.0,0.9995488476496865,1.0,0.37875153441791143,0.549412312462542,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.8500000000000001,6.311811447143555
396,326438,0,845016,1611951030,1.0,0.9994761612906761,1.0,0.2786605363932344,0.4358631997500487,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.9,6.311811447143555
397,258252,0,913202,1611951030,1.0,0.9994338917168053,1.0,0.22045423892017954,0.36126588263601045,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,0.9500000000000001,6.311811447143555
398,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,3,1.0,6.311811447143555
399,788606,1523318038,0,119017752,1.0,0.07291374791321642,0.0005174217979460497,1.0,0.0010343084221686703,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.0,6.948359489440918
400,788606,1051347528,0,590988262,1.0,0.3601534183538469,0.0007495284825946297,1.0,0.0014979342208256972,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.05,6.948359489440918
401,733942,31342908,54664,1610992882,1.0,0.9808915429188235,0.02288073797770043,0.930682749053393,0.044663430198564724,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.1,6.948359489440918
402,714580,949494,74026,1641386296,1.0,0.9993770891586227,0.4294159995288671,0.9061305645658289,0.5826932172154541,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.15000000000000002,6.948359489440918
403,635440,221274,153166,1642114516,1.0,0.9997721170710437,0.7417177727923204,0.8057762685041706,0.7724211703498407,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.2,6.948359489440918
404,562072,51260,226534,1642284530,1.0,0.9998309355027067,0.9164237313559377,0.712741216779989,0.801850010485485,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.25,6.948359489440918
405,546910,18140,241696,1642317650,1.0,0.9998418646813153,0.9678966463144855,0.6935148857604431,0.8080487213885951,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.30000000000000004,6.948359489440918
406,537324,898,251282,1642334892,1.0,0.999846524097254,0.9983315434894895,0.6813592592498662,0.8099376859698468,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.35000000000000003,6.948359489440918
407,522590,58,266016,1642335732,1.0,0.9998380682554238,0.9998890266489109,0.6626756580599183,0.7970843177599457,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.4,6.948359489440918
408,521648,48,266958,1642335742,1.0,0.9998375010433477,0.9999079923940379,0.6614811452106628,0.7962256029526017,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.45,6.948359489440918
409,506906,48,281700,1642335742,1.0,0.9998285291115597,0.9999053168532056,0.6427873995379189,0.7825280187718052,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.5,6.948359489440918
410,483340,48,305266,1642335742,1.0,0.999814186922948,0.9999007008862446,0.6129042893409383,0.7599721382333563,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.55,6.948359489440918
411,482294,0,306312,1642335790,1.0,0.999813579543493,1.0,0.6115778982153318,0.758980250216382,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.6000000000000001,6.948359489440918
412,460824,0,327782,1642335790,1.0,0.999800512973456,1.0,0.5843526425109624,0.7376547705753824,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.65,6.948359489440918
413,437396,0,351210,1642335790,1.0,0.9997862547711817,1.0,0.5546445246422168,0.7135322780876376,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.7000000000000001,6.948359489440918
