,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,score_decay,dispersion,fold,threshold,alpha
796,570276,0,486160,1519657994,1.0,0.9996803081562131,1.0,0.5398112143092435,0.7011394764408205,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.62,98.97200012207031
797,569828,0,486608,1519657994,1.0,0.9996800135578381,1.0,0.5393871469734087,0.7007816689049257,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.64,98.97200012207031
798,485070,0,571366,1519657994,1.0,0.9996242779125861,1.0,0.45915701471740833,0.6293455880158754,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.66,98.97200012207031
799,473914,0,582522,1519657994,1.0,0.9996169418869787,1.0,0.4485969807920215,0.6193537426079001,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.68,98.97200012207031
800,470542,0,585894,1519657994,1.0,0.9996147245081379,1.0,0.4454051168267647,0.6163048845497446,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.7000000000000001,98.97200012207031
801,470098,0,586338,1519657994,1.0,0.9996144325401055,1.0,0.4449848358064284,0.6159024299491528,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.72,98.97200012207031
802,429084,0,627352,1519657994,1.0,0.9995874623219035,1.0,0.40616184984229997,0.5776886208196456,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.74,98.97200012207031
803,357796,0,698640,1519657994,1.0,0.999540584355473,1.0,0.3386821350275833,0.5059933589396931,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.76,98.97200012207031
804,335142,0,721294,1519657994,1.0,0.999525687409963,1.0,0.31723833720168565,0.48167188616089074,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.78,98.97200012207031
805,335138,0,721298,1519657994,1.0,0.9995256847796203,1.0,0.3172345508861871,0.48166752181342853,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.8,98.97200012207031
806,332018,0,724418,1519657994,1.0,0.9995236331123655,1.0,0.31428122479733744,0.4782556714158337,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.8200000000000001,98.97200012207031
807,326686,0,729750,1519657994,1.0,0.9995201268656339,1.0,0.3092340662378033,0.4723892758556367,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.84,98.97200012207031
808,316880,0,739556,1519657994,1.0,0.9995136785806655,1.0,0.2999519137931687,0.4614815526797911,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.86,98.97200012207031
809,308164,0,748272,1519657994,1.0,0.9995079470640651,1.0,0.29170153232188223,0.4516546973472079,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.88,98.97200012207031
810,306546,0,749890,1519657994,1.0,0.9995068830904695,1.0,0.2901699677027288,0.4498166520174148,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.9,98.97200012207031
811,284382,0,772054,1519657994,1.0,0.9994923083619323,1.0,0.2691899935254005,0.4241917993344362,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.92,98.97200012207031
812,194612,0,861824,1519657994,1.0,0.9994332768973594,1.0,0.18421560794974803,0.31111835836834395,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.9400000000000001,98.97200012207031
813,133996,0,922440,1519657994,1.0,0.9993934166850774,1.0,0.12683778288509667,0.22512163651514744,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.96,98.97200012207031
814,18052,0,1038384,1519657994,1.0,0.9993171735734763,1.0,0.017087641844844362,0.03360111978914608,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,0.98,98.97200012207031
815,0,0,1056436,1519657994,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,0.001,0,1.0,98.97200012207031
816,1345060,1711201472,0,0,1.0,0.0007854151550727032,0.0007854151550727032,1.0,0.0015695975244623289,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.0,128.16934204101562
817,1345060,1672268238,0,38933234,1.0,0.023519532606778828,0.0008036862527367419,1.0,0.0016060817196746095,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.02,128.16934204101562
818,1345060,1494047288,0,217154184,1.0,0.1275873326167817,0.0008994696286890456,1.0,0.001797322620268204,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.04,128.16934204101562
819,1327404,1107945480,17656,603255992,1.0,0.3530318065541474,0.001196643331993681,0.9868734480246234,0.0023903881747475175,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.06,128.16934204101562
820,1327378,431858104,17682,1279343368,1.0,0.747816612319647,0.0030642254995978837,0.9868541180319094,0.0061094807922615485,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.08,128.16934204101562
821,1327378,41259106,17682,1669942366,1.0,0.9758974210459584,0.031168997186994823,0.9868541180319094,0.06042938076567489,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.1,128.16934204101562
822,1327378,2236480,17682,1708964992,1.0,0.9986837367873634,0.3724553559653611,0.9868541180319094,0.540802677901729,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.12,128.16934204101562
823,1327378,1174920,17682,1710026552,1.0,0.9993036089953088,0.5304635978608463,0.9868541180319094,0.690020528372977,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.14,128.16934204101562
824,1327376,770280,17684,1710431192,1.0,0.9995398875386587,0.6327901238334598,0.9868526311093929,0.7711214053090641,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.16,128.16934204101562
825,1327376,659934,17684,1710541538,1.0,0.9996043214083015,0.667925990409146,0.9868526311093929,0.7966558335358919,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.18,128.16934204101562
826,1327376,616436,17684,1710585036,1.0,0.999629721010115,0.6828726234841641,0.9868526311093929,0.8071922531494081,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.2,128.16934204101562
827,1327308,585004,17752,1710616468,1.0,0.9996480352570064,0.6940854839586845,0.9868020757438329,0.8149563513163371,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.22,128.16934204101562
828,1327308,574268,17752,1710627204,1.0,0.9996543042837449,0.6980041817944694,0.9868020757438329,0.8176512550221213,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.24,128.16934204101562
829,1326882,196886,18178,1711004586,1.0,0.999874418594776,0.8707900415286317,0.9864853612478254,0.925034195148681,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.26,128.16934204101562
830,1326508,196886,18552,1711004586,1.0,0.9998742002065495,0.8707583199093603,0.9862073067372459,0.9248940369969328,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.28,128.16934204101562
831,1325172,191140,19888,1711010332,1.0,0.9998767753190604,0.8739441486976295,0.9852140424962456,0.9262493656889073,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.3,128.16934204101562
832,990072,191140,354988,1711010332,1.0,0.9996811018037786,0.8381831542517346,0.736080174862088,0.7838205862234945,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.32,128.16934204101562
833,989616,191136,355444,1711010336,1.0,0.9996808378693444,0.8381235009553234,0.7357411565283333,0.7836022633513499,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.34,128.16934204101562
834,988188,191106,356872,1711010366,1.0,0.9996800215411606,0.8379488066588993,0.7346794938515754,0.7829234726983616,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.36,128.16934204101562
835,987978,191082,357082,1711010390,1.0,0.9996799129309731,0.837937000661544,0.7345233669873463,0.7828296594456682,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.38,128.16934204101562
836,987332,41738,357728,1711159734,1.0,0.9997667415205743,0.9594410487138872,0.7340430910145272,0.8317421539679798,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.4,128.16934204101562
837,987284,41738,357776,1711159734,1.0,0.9997667134921389,0.9594391567915943,0.734007404874132,0.8317185337321963,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.42,128.16934204101562
838,984404,28970,360656,1711172502,1.0,0.9997724873498502,0.9714123314788025,0.7318662364504186,0.8347946137140153,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.44,128.16934204101562
839,984054,28970,361006,1711172502,1.0,0.9997722829758415,0.9714024544334586,0.7316060250100367,0.8346216674215168,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.46,128.16934204101562
840,979706,28970,365354,1711172502,1.0,0.9997697440667265,0.9712791818185423,0.728373455459236,0.8324688920082797,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.48,128.16934204101562
841,966534,27480,378526,1711173992,1.0,0.9997629226462384,0.9723545141215315,0.7185805837657799,0.8264244739584982,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.5,128.16934204101562
842,965840,27480,379220,1711173992,1.0,0.9997625174017754,0.9723351991301896,0.7180646216525657,0.8260761723928531,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.52,128.16934204101562
843,962706,27480,382354,1711173992,1.0,0.999760687378508,0.9722476383224969,0.7157346140692609,0.8245007164127462,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.54,128.16934204101562
844,962706,27328,382354,1711174144,1.0,0.9997607761352204,0.9723969075809518,0.7157346140692609,0.824554386247406,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.56,128.16934204101562
845,938136,27328,406924,1711174144,1.0,0.9997464290798027,0.9716944391505017,0.6974677709544556,0.8120547546790252,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.58,128.16934204101562
846,936120,27328,408940,1711174144,1.0,0.999745251885512,0.971635210203353,0.6959689530578561,0.8110173324069051,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.6,128.16934204101562
847,935024,27328,410036,1711174144,1.0,0.9997446119029015,0.9716029062131112,0.6951541195188319,0.8104525763062687,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.62,128.16934204101562
848,906610,0,438450,1711201472,1.0,0.9997439777595486,1.0,0.6740294113273757,0.805277860432479,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.64,128.16934204101562
849,906208,0,438852,1711201472,1.0,0.9997437430214013,1.0,0.6737305399015657,0.8050645236373457,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.66,128.16934204101562
850,905642,0,439418,1711201472,1.0,0.9997434125194328,1.0,0.6733097408294054,0.8047640247353937,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.68,128.16934204101562
851,513558,0,831502,1711201472,1.0,0.9995144645798155,1.0,0.381810476856051,0.5526235084347617,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.7000000000000001,128.16934204101562
852,513006,0,832054,1711201472,1.0,0.9995141422528074,1.0,0.38140008624150595,0.552193517345455,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.72,128.16934204101562
853,506570,0,838490,1711201472,1.0,0.9995103841067484,1.0,0.376615169583513,0.5471611499057587,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.74,128.16934204101562
854,506030,0,839030,1711201472,1.0,0.9995100687868492,1.0,0.3762137005040667,0.5467373277366309,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.76,128.16934204101562
855,504118,0,840942,1711201472,1.0,0.9995089523208354,1.0,0.37479220257832363,0.5452346934692063,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.78,128.16934204101562
856,503240,0,841820,1711201472,1.0,0.9995084396340361,1.0,0.37413944359359436,0.544543634691338,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.8,128.16934204101562
857,499432,0,845628,1711201472,1.0,0.9995062160448205,1.0,0.3713083431222399,0.5415388085174672,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.8200000000000001,128.16934204101562
858,476096,0,868964,1711201472,1.0,0.9994925895537652,1.0,0.35395893120009514,0.5228503214441815,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.84,128.16934204101562
859,402030,0,943030,1711201472,1.0,0.9994493405099488,1.0,0.2988937296477481,0.4602281508107768,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.86,128.16934204101562
860,355298,0,989762,1711201472,1.0,0.999422052492294,1.0,0.26415029812796453,0.41790964020518034,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.88,128.16934204101562
861,353164,0,991896,1711201472,1.0,0.999420806394766,1.0,0.26256375180289354,0.4159215745390478,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.9,128.16934204101562
862,283020,0,1062040,1711201472,1.0,0.9993798475076997,1.0,0.21041440530533953,0.34767333300574904,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.92,128.16934204101562
863,245360,0,1099700,1711201472,1.0,0.999357856864353,1.0,0.18241565432025336,0.3085474277234944,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.9400000000000001,128.16934204101562
864,151574,0,1193486,1711201472,1.0,0.9993030928049551,1.0,0.11268939675553506,0.20255319603857722,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.96,128.16934204101562
865,52632,0,1292428,1711201472,1.0,0.9992453180244448,1.0,0.03912985294336312,0.07531272984319866,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,0.98,128.16934204101562
866,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,0.001,1,1.0,128.16934204101562
867,1022382,1501620840,0,0,1.0,0.0006803890537896427,0.0006803890537896427,1.0,0.0013598528785659448,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.0,98.72261810302734
868,1022382,1322545028,0,179075812,1.0,0.1198542617190869,0.0007724442232980034,1.0,0.0015436960275170234,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.02,98.72261810302734
869,1021014,890171154,1368,611449686,1.0,0.40759555630564714,0.0011456720970644796,0.9986619482737372,0.0022887185599024364,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.04,98.72261810302734
870,1021000,279609630,1382,1222011210,1.0,0.8139205581829058,0.0036382343580955508,0.9986482547619188,0.007250055610979939,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.06,98.72261810302734
871,1021000,45460278,1382,1456160562,1.0,0.9697455395037212,0.02196583321138459,0.9986482547619188,0.04298616148734644,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.08,98.72261810302734
872,928006,2309238,94376,1499311602,1.0,0.9984004093820749,0.28666544752264583,0.9076900806156603,0.4357218215871535,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.1,98.72261810302734
873,928006,1449848,94376,1500170992,1.0,0.9989723282430645,0.3902703866595678,0.9076900806156603,0.5458479940804108,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.12,98.72261810302734
874,894038,751432,128344,1500869408,1.0,0.9994145143789828,0.5433329079229643,0.8744657085120826,0.6702305825060761,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.14,98.72261810302734
875,893576,712444,128806,1500908396,1.0,0.9994401531995863,0.5563915766926938,0.8740138226220727,0.6799386090864336,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.16,98.72261810302734
876,890420,52174,131962,1501568666,1.0,0.9998774586027448,0.9446484912910542,0.8709269138149929,0.9062909674214851,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.18,98.72261810302734
877,883530,13646,138852,1501607194,1.0,0.9998985135008981,0.9847900523420154,0.8641877497843272,0.920555669586436,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.2,98.72261810302734
878,883114,13324,139268,1501607516,1.0,0.9998984509444652,0.9851367300359869,0.863780856861721,0.9204761259524082,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.22,98.72261810302734
879,883052,12662,139330,1501608178,1.0,0.9998988502408458,0.9858637913441121,0.8637202141665249,0.9207589192616011,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.24,98.72261810302734
880,873356,9066,149026,1501611774,1.0,0.9998947907276422,0.9897260041114115,0.8542364791242413,0.9170035342218937,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.26,98.72261810302734
881,830150,8986,192232,1501611854,1.0,0.9998660906347867,0.9892913663577775,0.8119763454364416,0.8919064978152239,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.28,98.72261810302734
882,819342,6992,203040,1501613848,1.0,0.9998602249709545,0.9915385304247435,0.801404954312576,0.8863903379426586,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.3,98.72261810302734
883,782676,6992,239706,1501613848,1.0,0.9998358239691311,0.9911456460183267,0.7655416468599799,0.8638569575894706,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.32,98.72261810302734
884,780652,6342,241730,1501614498,1.0,0.9998349095804193,0.9919414887534085,0.7635619562942227,0.8628963797463877,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.34,98.72261810302734
885,779824,6342,242558,1501614498,1.0,0.999834358551414,0.9919330014271796,0.7627520828809584,0.8623757843308555,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.36,98.72261810302734
886,776428,5414,245954,1501615426,1.0,0.9998327161123015,0.9930753272400306,0.7594304281569902,0.8606780532794154,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.38,98.72261810302734
887,776428,5414,245954,1501615426,1.0,0.9998327161123015,0.9930753272400306,0.7594304281569902,0.8606780532794154,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.4,98.72261810302734
888,722416,5414,299966,1501615426,1.0,0.9997967714521125,0.9925614497890991,0.706600859561299,0.8255182800712143,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.42,98.72261810302734
889,719162,5414,303220,1501615426,1.0,0.9997946059347413,0.9925280439871041,0.7034180961714898,0.8233306124131204,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.44,98.72261810302734
890,699220,5406,323162,1501615434,1.0,0.9997813399779871,0.9923278448425122,0.6839126666940537,0.8097472623172562,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.46,98.72261810302734
891,626236,5378,396146,1501615462,1.0,0.9997327882000722,0.991485305898856,0.6125264333683496,0.7572400416929667,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.48,98.72261810302734
892,625850,1850,396532,1501618990,1.0,0.999734879182119,0.9970527321969094,0.6121488836853544,0.7585683620571584,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.5,98.72261810302734
893,624702,1850,397680,1501618990,1.0,0.999734115195044,0.9970473320650162,0.6110260157162392,0.757704068204064,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.52,98.72261810302734
894,591730,1850,430652,1501618990,1.0,0.9997121725279375,0.9968833181710974,0.5787758391677474,0.732356330161229,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.54,98.72261810302734
895,590080,1850,432302,1501618990,1.0,0.9997110744628906,0.9968746304461676,0.5771619609891411,0.7310606623750552,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.56,98.72261810302734
896,564556,1850,457826,1501618990,1.0,0.9996940883948565,0.9967337916618115,0.5521967327280801,0.7106750554510735,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.58,98.72261810302734
897,562284,1850,460098,1501618990,1.0,0.9996925763925617,0.9967206372953944,0.5499744713815384,0.7088286534771789,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.6,98.72261810302734
898,555128,1850,467254,1501618990,1.0,0.9996878141177281,0.9966785043574432,0.5429751306263216,0.702978421639145,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.62,98.72261810302734
899,555116,0,467266,1501620840,1.0,0.9996890372956408,1.0,0.5429633933304773,0.7037929683587554,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.64,98.72261810302734
900,555116,0,467266,1501620840,1.0,0.9996890372956408,1.0,0.5429633933304773,0.7037929683587554,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.66,98.72261810302734
901,554816,0,467566,1501620840,1.0,0.9996888376474505,1.0,0.542669960934367,0.7035464158590108,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.68,98.72261810302734
902,551296,0,471086,1501620840,1.0,0.9996864951086839,1.0,0.5392270208200066,0.7006465109126518,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.7000000000000001,98.72261810302734
903,500536,0,521846,1501620840,1.0,0.9996527146348783,1.0,0.4895782593981506,0.6573380838626899,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.72,98.72261810302734
904,495368,0,527014,1501620840,1.0,0.9996492753620526,1.0,0.48452339732115784,0.6527662658540603,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.74,98.72261810302734
905,482972,0,539410,1501620840,1.0,0.9996410258988278,1.0,0.4723987707138819,0.6416723242506414,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.76,98.72261810302734
906,446192,0,576190,1501620840,1.0,0.999616549030692,1.0,0.436423958950764,0.6076534107235999,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.78,98.72261810302734
907,445774,0,576608,1501620840,1.0,0.9996162708542135,1.0,0.4360151098121837,0.6072569944883242,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.8,98.72261810302734
908,443204,0,579178,1501620840,1.0,0.9996145605347162,1.0,0.4335013722855058,0.604814729398343,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.8200000000000001,98.72261810302734
909,442170,0,580212,1501620840,1.0,0.9996138724139535,1.0,0.43249000862691245,0.6038297035543975,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.84,98.72261810302734
910,441384,0,580998,1501620840,1.0,0.9996133493356948,1.0,0.43172121574910355,0.6030800004918819,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.86,98.72261810302734
911,434252,0,588130,1501620840,1.0,0.9996086030327165,1.0,0.42474534958557564,0.5962403733539104,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.88,98.72261810302734
912,200922,0,821460,1501620840,1.0,0.9994533233252091,1.0,0.19652341297088563,0.32849071040395517,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.9,98.72261810302734
913,171462,0,850920,1501620840,1.0,0.9994337178729177,1.0,0.16770835167285808,0.28724355946002994,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.92,98.72261810302734
914,163546,0,858836,1501620840,1.0,0.9994284498226685,1.0,0.15996564884749537,0.275811010449201,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.9400000000000001,98.72261810302734
915,137588,0,884794,1501620840,1.0,0.9994111749302523,1.0,0.13457592172006158,0.2372268248316767,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.96,98.72261810302734
916,36232,0,986150,1501620840,1.0,0.9993437231236517,1.0,0.035438808586223156,0.06845176806654739,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,0.98,98.72261810302734
917,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,0.001,2,1.0,98.72261810302734
918,1171454,1611951030,0,0,1.0,0.0007262027599387178,0.0007262027599387178,1.0,0.0014513515443802653,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.0,65.90667724609375
919,1171454,1346916272,0,265034758,1.0,0.16502541787149252,0.0008689746055888354,1.0,0.0017364402886627017,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.02,65.90667724609375
920,1169336,768626656,2118,843324374,1.0,0.5235149335380537,0.0015190206394319601,0.9981919904665484,0.0030334250974327136,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.04,65.90667724609375
921,1169336,315703540,2118,1296247490,1.0,0.8042890969958113,0.0036902369643023658,0.9981919904665484,0.007353289398367832,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.06,65.90667724609375
922,1166476,89161440,4978,1522789590,1.0,0.9447243350183196,0.012913792896539315,0.9957505800483843,0.025496918721954042,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.08,65.90667724609375
923,1146420,6380348,25034,1605570682,1.0,0.9960292029504686,0.15231238693686322,0.978629976081007,0.2635986986765802,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.1,65.90667724609375
924,1129198,3406998,42256,1608544032,1.0,0.997861753193442,0.2489306017641213,0.9639285878916287,0.3956787819855807,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.12,65.90667724609375
925,1129164,2409312,42290,1609541718,1.0,0.9984802133599174,0.31911026102762885,0.9638995641314128,0.4794822852993569,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.14,65.90667724609375
926,1125104,1381390,46350,1610569640,1.0,0.9991149215176397,0.44887560073951904,0.9604337857056273,0.6118107161928336,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.16,65.90667724609375
927,1125104,1361732,46350,1610589298,1.0,0.9991271078210326,0.45242388319937465,0.9604337857056273,0.6150983109594921,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.18,65.90667724609375
928,1124816,1352398,46638,1610598632,1.0,0.9991327155787136,0.4540649293924546,0.9601879373837983,0.6165625373423945,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.2,65.90667724609375
929,1124816,983376,46638,1610967654,1.0,0.9993614781207153,0.5335453317344909,0.9601879373837983,0.6859374456877358,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.22,65.90667724609375
930,1123932,981660,47522,1610969370,1.0,0.9993619938906015,0.5337843228887648,0.9594333196181839,0.6859421564421129,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.24,65.90667724609375
931,1087328,949068,84126,1611001962,1.0,0.9993595067886983,0.5339472283386925,0.9281866808257089,0.677916984896426,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.26,65.90667724609375
932,1087300,948474,84154,1611002556,1.0,0.9993598576610008,0.5340966138677476,0.9281627789055311,0.6780309974844321,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.28,65.90667724609375
933,1086410,948370,85044,1611002660,1.0,0.9993593704072381,0.5339201289574302,0.9274030392998787,0.6776860328971621,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.3,65.90667724609375
934,1084454,948370,87000,1611002660,1.0,0.9993581578520729,0.5334716630657647,0.9257333194474558,0.6768788475906272,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.32,65.90667724609375
935,1084080,948370,87374,1611002660,1.0,0.9993579260035904,0.5333858151492041,0.9254140580850806,0.6767243962365913,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.34,65.90667724609375
936,1084080,948172,87374,1611002858,1.0,0.9993580487469047,0.533437782322271,0.9254140580850806,0.6767662201213219,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.36,65.90667724609375
937,1084058,945356,87396,1611005674,1.0,0.9993597807914504,0.5341729188820024,0.9253952780049408,0.6773525181294573,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.38,65.90667724609375
938,1083412,945356,88042,1611005674,1.0,0.9993593803258898,0.5340245902932222,0.9248438265608381,0.677085527191551,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.4,65.90667724609375
939,1081012,945356,90442,1611005674,1.0,0.9993578925281411,0.5334726959762491,0.9227950905455955,0.676092665570504,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.42,65.90667724609375
940,1080776,945356,90678,1611005674,1.0,0.9993577462280291,0.5334183557635929,0.9225936315040966,0.6759949536931922,1,0.1,0,1e-05,10,True,8,1e-06,0.001,3,0.44,65.90667724609375
