,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,score_decay,seed,fold,threshold,half,alpha
1468,600094108,1664324,686708098,1133757456598,1.0,0.9993935290123742,0.9972342323572128,0.4663452589698156,0.6355041992567464,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.8,False,68.96507263183594
1469,585823188,1658050,700979018,1133757462872,1.0,0.9993809615508211,0.9971776971028988,0.4552550386286795,0.625116963899298,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.8200000000000001,False,68.96507263183594
1470,575534556,1655152,711267650,1133757465770,1.0,0.9993718995967711,0.9971323951604487,0.4472595347726658,0.6175290264698005,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.84,False,68.96507263183594
1471,569814412,1022268,716987794,1133758098654,1.0,0.9993674176107155,0.9982091760466408,0.4428142952686234,0.6134824333129296,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.86,False,68.96507263183594
1472,513446358,11780,773355848,1133759109142,1.0,0.9993186463981398,0.9999770575259633,0.3990095413311718,0.570413451266913,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.88,False,68.96507263183594
1473,458574130,11316,828228076,1133759109606,1.0,0.9992703031876301,0.9999753241187684,0.35636722400831816,0.5254696622547207,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.9,False,68.96507263183594
1474,406224088,10326,880578118,1133759110596,1.0,0.9992241825409378,0.9999745811786394,0.3156849483983555,0.47987631596533337,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.92,False,68.96507263183594
1475,348238062,7088,938564144,1133759113834,1.0,0.9991730984510182,0.9999796465219976,0.2706228357211877,0.4259669430638803,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.9400000000000001,False,68.96507263183594
1476,319788658,6164,967013548,1133759114758,1.0,0.9991480347250312,0.999980725141322,0.24851422892260724,0.39809442246771043,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.96,False,68.96507263183594
1477,299724866,2204,987077340,1133759118718,1.0,0.9991303615793097,0.9999926466434947,0.23292225067882733,0.37783717014749874,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.98,False,68.96507263183594
1478,0,0,1286802206,1133759120922,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-07,1,4,1.0,False,68.96507263183594
1479,1286802206,1133759120922,0,0,1.0,0.0011337005664526635,0.0011337005664526635,1.0,0.002264833489894912,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.0,True,68.9375
1480,1286801960,1126915150320,246,6843970602,1.0,0.0071633864289763075,0.0011405776752996064,0.9999998088284284,0.0022785564794500124,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.02,True,68.9375
1481,1286794880,1115030188226,7326,18728932696,1.0,0.017634288770308027,0.0011527145958307187,0.9999943068173447,0.0023027747345017576,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.04,True,68.9375
1482,1286794880,1100089735704,7326,33669385218,1.0,0.03079715048151225,0.0011683514622539512,0.9999943068173447,0.002333976004705087,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.06,True,68.9375
1483,1286794702,1087492598054,7504,46266522868,1.0,0.041895500967001294,0.001181869082535415,0.9999941684899474,0.0023609478175678276,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.08,True,68.9375
1484,1286787946,1036018084372,14260,97741036550,1.0,0.08724565453977015,0.0012405108472348114,0.9999889182658116,0.002477947739355318,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.1,True,68.9375
1485,1286710378,970623674034,91828,163135446888,1.0,0.14485947565264987,0.0013238981686346032,0.9999286386053957,0.0026442953097131393,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.12,True,68.9375
1486,1286709138,888002522620,93068,245756598302,1.0,0.2176504953730764,0.0014468961188885158,0.9999276749763358,0.002889610968471251,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.14,True,68.9375
1487,1285927456,740998963610,874750,392760157312,1.0,0.3471631206621788,0.001732390718815887,0.9993202140966799,0.0034587853938910108,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.16,True,68.9375
1488,1285812246,538512049882,989960,595247071040,1.0,0.5255583682835082,0.002382025451029113,0.9992306820773356,0.004752721083243622,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.18,True,68.9375
1489,1279544444,358924144178,7257762,774834976744,1.0,0.6837736741515761,0.0035522802359271837,0.9943598464735613,0.007079270279387887,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.2,True,68.9375
1490,1277967654,162786736774,8834552,970972384148,1.0,0.8565735817301893,0.007789412466596907,0.9931344910983156,0.015457587052154758,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.22,True,68.9375
1491,1273102634,50687203246,13699572,1083071917676,1.0,0.9553314083730845,0.024501446102726445,0.9893537857363605,0.047818658318262,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.24,True,68.9375
1492,1265924682,4631268226,20877524,1129127852696,1.0,0.995901359006533,0.21466563867745872,0.9837756541738475,0.35242916007361863,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.26,True,68.9375
1493,1265597530,528919434,21204676,1133230201488,1.0,0.9995153287644222,0.7052580473683391,0.9835214177430467,0.821464742972407,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.28,True,68.9375
1494,1264473322,378765336,22328884,1133380355586,1.0,0.9996466273198051,0.7695007148499059,0.982647772986488,0.8631096839200942,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.3,True,68.9375
1495,1261257616,113027852,25544590,1133646093070,1.0,0.9998779146824138,0.9177551865083099,0.9801487828658572,0.9479263898916545,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.32,True,68.9375
1496,1260910210,85346736,25891996,1133673774186,1.0,0.9999019962719276,0.936604422912296,0.9798788066423317,0.9577530448127206,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.34,True,68.9375
1497,1260507686,63069872,26294520,1133696051050,1.0,0.99992126803843,0.9523489412321994,0.9795659971070955,0.9657657505500031,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.36,True,68.9375
1498,1209879374,50712512,76922832,1133708408410,1.0,0.9998875505022314,0.9597708722678546,0.9402217126755532,0.9498957211211119,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.38,True,68.9375
1499,1209591670,29941580,77210536,1133729179342,1.0,0.9999055966689835,0.9758444721027048,0.9399981320827795,0.957585950929234,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.4,True,68.9375
1500,1209070424,25650316,77731782,1133733470606,1.0,0.9999089181363561,0.9792258158715306,0.9395930612820227,0.9590001359440335,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.42,True,68.9375
1501,1202299764,24691818,84502442,1133734429104,1.0,0.9999037974959647,0.9798761308861205,0.9343314445639053,0.9565619660127826,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.44,True,68.9375
1502,1180149150,15819600,106653056,1133743301322,1.0,0.9998920989419859,0.9867725640824645,0.9171177547701531,0.9506709808635283,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.46,True,68.9375
1503,1179030742,14125384,107771464,1133744995538,1.0,0.999892606241284,0.9881613280171853,0.91624861731081,0.9508472193152961,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.48,True,68.9375
1504,1177855914,13440394,108946292,1133745680528,1.0,0.9998921746834148,0.988717841304684,0.915335634729243,0.9506126631735675,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.5,True,68.9375
1505,1176976652,13340986,109825554,1133745779936,1.0,0.999891487615179,0.9887920790433586,0.9146523424595373,0.9502783281566575,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.52,True,68.9375
1506,1176716326,13023828,110085880,1133746097094,1.0,0.9998915376853997,0.9890532164051008,0.9144500378638611,0.9502896821033983,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.54,True,68.9375
1507,1144370086,12057670,142432120,1133747063252,1.0,0.9998638911546642,0.9895733478053946,0.8893131210563063,0.9367682156805509,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.56,True,68.9375
1508,1143686674,3972308,143115532,1133755148614,1.0,0.9998704124326576,0.9965387732224449,0.8887820277796447,0.9395809468127778,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.58,True,68.9375
1509,1140624240,3447718,146177966,1133755673204,1.0,0.9998681765372209,0.9969864500428565,0.8864021484277748,0.9384477871311152,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.6,True,68.9375
1510,1125963938,3128242,160838268,1133755992680,1.0,0.9998555419594406,0.9972294184164839,0.8750093314651964,0.9321301001607608,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.62,True,68.9375
1511,1124116008,2949602,162686198,1133756171320,1.0,0.9998540712788576,0.9973829367395923,0.8735732677163284,0.9313815781866326,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.64,True,68.9375
1512,1121006944,2585166,165795262,1133756535756,1.0,0.9998516532022458,0.9976991953067381,0.8711571512490863,0.9301440320854125,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.66,True,68.9375
1513,1116220328,2531436,170581878,1133756589486,1.0,0.9998474834273463,0.9977372674784002,0.8674373752200422,0.9280359883174851,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.68,True,68.9375
1514,1098701756,2492488,188100450,1133756628434,1.0,0.9998320835006616,0.997736559182378,0.8538233388760603,0.9201870932429569,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.7000000000000001,True,68.9375
1515,1078865336,2266836,207936870,1133756854086,1.0,0.9998148059900337,0.9979032757892992,0.8384080560085705,0.9112290830552737,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.72,True,68.9375
1516,998465066,2061592,288337140,1133757059330,1.0,0.9997441524381677,0.9979394931823995,0.775927381336802,0.8730402363339389,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.74,True,68.9375
1517,998465066,2061592,288337140,1133757059330,1.0,0.9997441524381677,0.9979394931823995,0.775927381336802,0.8730402363339389,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.76,True,68.9375
1518,993416214,1744688,293385992,1133757376234,1.0,0.9997399834896665,0.9982468282299941,0.7720038164124814,0.8706680756733777,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.78,True,68.9375
1519,621439340,1661734,665362866,1133757459188,1.0,0.9994123369051344,0.9973331228763056,0.482933070134945,0.6507547753936525,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.8,True,68.9375
1520,581318050,1655992,705484156,1133757464930,1.0,0.9993769942399764,0.9971594069706452,0.45175400484198425,0.6218049358812906,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.8200000000000001,True,68.9375
1521,581318050,1655992,705484156,1133757464930,1.0,0.9993769942399764,0.9971594069706452,0.45175400484198425,0.6218049358812906,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.84,True,68.9375
1522,559844348,1026336,726957858,1133758094586,1.0,0.9993586301847649,0.9981701022548006,0.4350663570435315,0.6059994180030427,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.86,True,68.9375
1523,476644192,1017508,810158014,1133758103414,1.0,0.9992853368260515,0.997869814557039,0.37040983437667496,0.5402708328339134,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.88,True,68.9375
1524,476644192,1017508,810158014,1133758103414,1.0,0.9992853368260515,0.997869814557039,0.37040983437667496,0.5402708328339134,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.9,True,68.9375
1525,409948858,9196,876853348,1133759111726,1.0,0.9992274651393985,0.9999775684367943,0.31857954244135017,0.48321364857991195,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.92,True,68.9375
1526,336058964,5700,950743242,1133759115222,1.0,0.9991623696252043,0.9999830389784747,0.2611582125310718,0.4141546915675221,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.9400000000000001,True,68.9375
1527,336058964,5700,950743242,1133759115222,1.0,0.9991623696252043,0.9999830389784747,0.2611582125310718,0.4141546915675221,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.96,True,68.9375
1528,262930538,1740,1023871668,1133759119182,1.0,0.9990979453895765,0.9999933823263799,0.20432863479253313,0.33932333662906344,1,0.1,0,1e-05,10,True,8,1e-07,1,4,0.98,True,68.9375
1529,262930538,1740,1023871668,1133759119182,1.0,0.9990979453895765,0.9999933823263799,0.20432863479253313,0.33932333662906344,1,0.1,0,1e-05,10,True,8,1e-07,1,4,1.0,True,68.9375
1530,1400415932,1036230008896,0,0,1.0,0.0013496288259204968,0.0013496288259204968,1.0,0.0026956195659710437,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.0,False,18.816099166870117
1531,1400415932,1036213701600,0,16307296,1.0,0.0013653447259267088,0.00134965003688552,1.0,0.0026956618736238727,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.02,False,18.816099166870117
1532,1400415932,1035343507958,0,886500938,1.0,0.002203980160257044,0.0013507828690670833,1.0,0.0026979214320816216,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.04,False,18.816099166870117
1533,1400415932,1026170187406,0,10059821490,1.0,0.011044623545902363,0.0013628415677237504,1.0,0.0027219735167925726,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.06,False,18.816099166870117
1534,1400414546,1019293892612,1386,16936116284,1.0,0.01767154315375776,0.0013720215114153866,0.999999010294036,0.002740283291486453,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.08,False,18.816099166870117
1535,1400414028,998818153790,1904,37411855106,1.0,0.03740471386084657,0.0014001080094474107,0.9999986404039283,0.0027963008902984958,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.1,False,18.816099166870117
1536,1399698016,965171139358,717916,71058869538,1.0,0.06983080470680195,0.0014481070211084881,0.9994873551609951,0.00289202393401557,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.12,False,18.816099166870117
1537,1399652748,894973780060,763184,141256228836,1.0,0.13748236189936988,0.001561461659584684,0.9994550304787592,0.0031180519458533416,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.14,False,18.816099166870117
1538,1399320884,739610817858,1095048,296619191038,1.0,0.2872106530332322,0.0018883964076059777,0.999218055168484,0.003769668615809094,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.16,False,18.816099166870117
1539,1399001008,565673454472,1414924,470556554424,1.0,0.45483974268606514,0.0024670586527004066,0.9989896401721313,0.004921962254856928,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.18,False,18.816099166870117
1540,1398708228,363606756054,1707704,672623252842,1.0,0.6495780626148538,0.0038320199692116674,0.9987805737131531,0.007634747713017499,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.2,False,18.816099166870117
1541,1396982774,201822241850,3433158,834407767046,1.0,0.8054936804291807,0.006874264856510124,0.99754847262049,0.013654434835327314,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.22,False,18.816099166870117
1542,1393521006,94121735590,6894926,942108273306,1.0,0.9092850129836902,0.014589512248228185,0.995076515596225,0.028757392270014875,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.24,False,18.816099166870117
1543,1390051726,21817103922,10364206,1014412904974,1.0,0.9789641209377432,0.05989754828570709,0.9925991944513239,0.11297756233124406,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.26,False,18.816099166870117
1544,1389116134,958992490,11299798,1035271016406,1.0,0.999064896070139,0.5915893838137873,0.991931112934525,0.7411535462807837,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.28,False,18.816099166870117
1545,1388694004,230714524,11721928,1035999294372,1.0,0.9997663556829107,0.8575316110722618,0.9916296810596411,0.9197183627024467,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.3,False,18.816099166870117
1546,1381662262,121700528,18753670,1036108308368,1.0,0.9998646394760222,0.9190477981698616,0.9866084999667084,0.9516305436995346,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.32,False,18.816099166870117
1547,1379881252,80697532,20534680,1036149311364,1.0,0.9999024390480679,0.9447496205723334,0.985336727802951,0.9646164281835745,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.34,False,18.816099166870117
1548,1378334290,59951172,22081642,1036170057724,1.0,0.9999209421658838,0.9583176124740667,0.9842320831294284,0.9711019925613211,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.36,False,18.816099166870117
1549,1378049194,46549998,22366738,1036183458898,1.0,0.9999335825797403,0.9673241440389642,0.9840285036117399,0.9756048258239343,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.38,False,18.816099166870117
1550,1377519104,37355808,22896828,1036192653088,1.0,0.9999419324698291,0.9735978016973984,0.9836499803545509,0.9785980776627711,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.4,False,18.816099166870117
1551,1373505392,22732314,26910540,1036207276582,1.0,0.9999521574803396,0.9837188797421003,0.9807838947093612,0.9822491947785491,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.42,False,18.816099166870117
1552,1373379002,21148256,27036930,1036208860640,1.0,0.9999535622849456,0.984834820632814,0.9806936429512143,0.9827598692623157,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.44,False,18.816099166870117
1553,1371498306,18479134,28917626,1036211529762,1.0,0.9999543221181011,0.9867054432192799,0.979350687649846,0.9830143088513615,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.46,False,18.816099166870117
1554,1368926904,17039630,31489028,1036212969266,1.0,0.9999532312692083,0.987705597803417,0.9775145174512339,0.9825836335850672,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.48,False,18.816099166870117
1555,1368364634,8109542,32051298,1036221899354,1.0,0.9999612956221801,0.9941084677494161,0.9771130153066553,0.9855374759396133,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.5,False,18.816099166870117
1556,1366856966,7306226,33558966,1036222702670,1.0,0.9999606168140195,0.9946831453188858,0.9760364294398787,0.9852715708676254,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.52,False,18.816099166870117
1557,1365059466,6482904,35356466,1036223525992,1.0,0.9999596779652958,0.9952732747148015,0.9747528822029997,0.9849062051294882,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.54,False,18.816099166870117
1558,1363827000,4970254,36588932,1036225038642,1.0,0.9999599479882185,0.9963688895594468,0.9738728108100387,0.9849924208760431,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.56,False,18.816099166870117
1559,1361299432,4229266,39116500,1036225779630,1.0,0.9999582261998464,0.9969028362375728,0.9720679413121672,0.9843287658292712,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.58,False,18.816099166870117
1560,1341254374,3979058,59161558,1036226029838,1.0,0.999939149224532,0.9970421059235167,0.9577542952431936,0.977003394232389,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.6,False,18.816099166870117
1561,1339729532,3823570,60686400,1036226185326,1.0,0.9999378295311544,0.9971541355571966,0.9566654458769753,0.9764902704073299,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.62,False,18.816099166870117
1562,1337537512,3594266,62878420,1036226414630,1.0,0.999935937994483,0.9973199755169772,0.9551001823364004,0.9757535913901714,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.64,False,18.816099166870117
1563,1335732122,3428366,64683810,1036226580530,1.0,0.9999343579617846,0.9974399140127558,0.9538110010590768,0.9751376981117396,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.66,False,18.816099166870117
1564,1290175506,3297700,110240426,1036226711196,1.0,0.9998905794170224,0.9974505076837286,0.921280225766526,0.9578534526909696,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.68,False,18.816099166870117
1565,1288141146,3205520,112274786,1036226803376,1.0,0.9998887076715979,0.9975176921237353,0.9198275430645415,0.9570986289482576,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.7000000000000001,False,18.816099166870117
1566,1280599970,3160982,119815962,1036226847914,1.0,0.9998814829046475,0.9975377175983773,0.9144425886180221,0.9541844858537273,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.72,False,18.816099166870117
1567,1274775290,3105902,125640642,1036226902994,1.0,0.9998759225434033,0.997569490795041,0.9102833385931516,0.9519297008362841,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.74,False,18.816099166870117
1568,1258621176,970458,141794756,1036229038438,1.0,0.9998624122707045,0.9992295455338027,0.8987481127856806,0.9463290195769315,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.76,False,18.816099166870117
1569,1166190640,916372,234225292,1036229092524,1.0,0.9997733859200987,0.9992148346376313,0.8327459102343318,0.9084169181235562,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.78,False,18.816099166870117
1570,1147717562,667040,252698370,1036229341856,1.0,0.9997558230715508,0.9994191492999486,0.8195547735313825,0.9005942573299853,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.8,False,18.816099166870117
1571,1137173620,657292,263242312,1036229351604,1.0,0.9997456709077861,0.999422328930364,0.8120256232560484,0.8960307565736503,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.8200000000000001,False,18.816099166870117
1572,1079934814,630516,320481118,1036229378380,1.0,0.9996905337138189,0.9994164943270945,0.7711529048785486,0.8705707137259305,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.84,False,18.816099166870117
1573,1043366114,334368,357049818,1036229674528,1.0,0.9996555766123962,0.9996796322261352,0.7450401628249971,0.8537777562668911,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.86,False,18.816099166870117
1574,1007137248,318642,393278684,1036229690254,1.0,0.999620676768354,0.9996837161773902,0.7191700872480505,0.8365372598309347,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.88,False,18.816099166870117
1575,981127834,103566,419288098,1036229905330,1.0,0.9995958178808514,0.9998944530311606,0.7005974522146468,0.8239068990756857,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.9,False,18.816099166870117
1576,931424994,99642,468990938,1036229909254,1.0,0.9995479213323205,0.9998930334248294,0.6651059679603817,0.7988411083725355,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.92,False,18.816099166870117
1577,676731544,72064,723684388,1036229936832,1.0,0.999302491104075,0.9998935230262543,0.48323610759949565,0.6515744060447265,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.9400000000000001,False,18.816099166870117
1578,660659580,54164,739756352,1036229954732,1.0,0.9992870192524255,0.999918021986841,0.47175954293556266,0.641065516345513,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.96,False,18.816099166870117
1579,274021416,9580,1126394516,1036229999316,1.0,0.998914445770818,0.9999650404511174,0.19567144998747416,0.32729782164824756,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.98,False,18.816099166870117
1580,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,1e-06,1,0,1.0,False,18.816099166870117
1581,1400415932,1036230008896,0,0,1.0,0.0013496288259204968,0.0013496288259204968,1.0,0.0026956195659710437,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.0,True,18.8125
1582,1151301162,630394411220,249114770,405835597676,1.0,0.3922272218506537,0.0018229894359628207,0.8221137275664756,0.003637912013354943,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.02,True,18.8125
1583,1151301162,630394411220,249114770,405835597676,1.0,0.3922272218506537,0.0018229894359628207,0.8221137275664756,0.003637912013354943,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.04,True,18.8125
1584,1151301162,629823633530,249114770,406406375366,1.0,0.39277729987105736,0.0018246385057466485,0.8221137275664756,0.0036411955679927976,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.06,True,18.8125
1585,1151301162,628889232124,249114770,407340776772,1.0,0.3936778145279545,0.001827344593204735,0.8221137275664756,0.003646583780877101,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.08,True,18.8125
1586,1151301162,616566053910,249114770,419663954986,1.0,0.40555408368808704,0.0018637992806043251,0.8221137275664756,0.003719166904652012,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.1,True,18.8125
1587,1150663522,603055570170,249752410,433174438726,1.0,0.4185739853570646,0.0019044217981149826,0.821658405697144,0.0038000359563898673,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.12,True,18.8125
1588,1150662604,573341976082,249753328,462888032814,1.0,0.4472099933797914,0.0020029196660062286,0.8216577501776093,0.003996098215712134,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.14,True,18.8125
1589,1150321890,473123423684,250094042,563106585212,1.0,0.5437937184576411,0.0024254386854321826,0.8214144553162653,0.004836596069704703,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.16,True,18.8125
1590,1150068336,356898693482,250347596,679331315414,1.0,0.6558032296159764,0.0032120438851973797,0.8212333991070304,0.006399059489850231,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.18,True,18.8125
1591,1149838058,255962591104,250577874,780267417792,1.0,0.7530785886309468,0.004472121638567369,0.8210689636741436,0.00889579051734855,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.2,True,18.8125
1592,1148684096,132512329986,251731836,903717678910,1.0,0.8720507237979194,0.0085940100326883,0.820244949912495,0.017009802071263888,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.22,True,18.8125
1593,1145460872,64329199530,254955060,971900809366,1.0,0.9377580369227265,0.017494720323360555,0.8179433308532226,0.03425673463994643,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.24,True,18.8125
1594,1141377606,12809078242,259038326,1023420930654,1.0,0.9874058082190813,0.08181650968513929,0.8150275785351462,0.14870524910344862,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.26,True,18.8125
1595,1140933316,538175244,259482616,1035691833652,1.0,0.9992312697845842,0.6794875228317578,0.8147103227900152,0.7409801863657332,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.28,True,18.8125
1596,1140561422,277526448,259854510,1035952482448,1.0,0.9994821075547307,0.8042953092885563,0.8144447631148487,0.8093382178095072,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.3,True,18.8125
1597,1138866266,99343410,261549666,1036130665486,1.0,0.9996521949748536,0.919768507769277,0.8132342970231219,0.8632268727682264,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.32,True,18.8125
1598,1131786506,68221246,268629426,1036161787650,1.0,0.9996753654635215,0.9431493289220019,0.8081788275456437,0.8704631579566864,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.34,True,18.8125
1599,1129860624,50695260,270555308,1036179313636,1.0,0.9996903998183618,0.9570581446528117,0.806803606116072,0.875531160003957,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.36,True,18.8125
1600,1129448622,37783734,270967310,1036192225162,1.0,0.9997024460379993,0.9676296379158975,0.806509406378276,0.879753373761134,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.38,True,18.8125
1601,1128774290,30629452,271641642,1036199379444,1.0,0.9997086909878822,0.9735817205944467,0.8060278837216199,0.8819170361607276,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.4,True,18.8125
1602,1125874868,17374812,274541064,1036212634084,1.0,0.9997186706663421,0.9848022594679405,0.8039574831115246,0.8852381088839439,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.42,True,18.8125
1603,1125797852,16166372,274618080,1036213842524,1.0,0.9997197610584249,0.9858433638635601,0.8039024880216801,0.8856251094810701,1,0.1,0,1e-05,10,True,8,1e-06,1,0,0.44,True,18.8125
